"","Heading","Text","Rating","Time"
"1161","Daughter loves it.","Great I phone, takes great pictures. Daughter loves it and is glad she went back to I phone.",5,2018-01-12 18:35:00
"1162","Good so far","I’ve always had an iPhone this one is just an upgrade.",5,2018-06-29 20:18:00
"1163","Good","I’ve always had an iPhone this one is just an upgrade.",5,2018-06-29 20:18:00
"1164","Great phone","Perfect for our teenage daughter. Love the red color",5,2018-07-07 15:47:00
"1165","Great phone","Great phone. Apple does it again as usual. This insures my future apple purchase.",4,2018-11-28 16:24:00
"1166","Great phone","First apple product and so far I am very happy with it. No complaints at all.",5,2018-03-22 14:04:00
"1167","Fast","Upgrade from iPhone 6, so of course it feels faster, but it is very quick with all functions currently.",5,2017-11-15 20:51:00
"1168","iPhone 8","My daughter loves her new iPhone 8. She was up for an upgraded and opted for the 8.",5,2018-02-22 08:17:00
"1169","Excellent","I will never buy another type of phone because apple care always takes care of you.",5,2018-02-21 21:37:00
"1170","Excellent","I will never buy another type of phone because apple care always takes care of you.",5,2018-02-21 21:37:00
"1171","Great smartphone","Nice and small with big screen. Fits in my little hand.",5,2018-06-22 22:14:00
"1172","Solid phone","Bought the iPhone 8 for my kids. No complaints so far and jealous that they now have a better phone than I do.",5,2017-10-06 12:21:00
"1173","Very happy","Got this phone as a replacement for the iPhone SE which had screen issues. So far, it's working great.",5,2017-11-16 05:54:00
"1174","beautiful color","Love the red and what else is there to say about iPhone just love it",5,2018-04-27 12:18:00
"1175","fasster","replaced iPhone 7
definitely faster, better camera",5,2018-07-07 09:27:00
"1176","love apple products","Super options, Good look. Love facetime as I am heading off to college. Love having my music with me wherever I go.",4,2018-08-23 09:12:00
"1177","Awesome phone","Works well and is perfect for everyday use. A bit faster and more reliable from previous generations. Wish it looked bit different from previous generations.",4,2018-04-13 16:44:00
"1178","Awesome phone!","I currently have an iPhone 7 and I decided to upgrade to the 8. So far, I am really happy with the phone.",5,2017-10-28 11:23:00
"1179","iPhone 8 - great phone","My new iPhone 8 is great! Fast, sleek and takes great pictures.",5,2018-05-16 18:46:00
"1180","Great products come from Apple.","I love my Apple products, but they are pricey, but you do get what you pay for.",4,2018-11-29 05:19:00
"1181","iPhone 8","So far so good. No complaints. The camera is awesome and it is so much quicker than my other phone",5,2017-12-02 15:17:00
"1182","Great phone","Fast. Accurate and just the best one ever. I love the new non push button. It is so easy and accurate",5,2017-11-16 22:55:00
"1183","In Apple tradition, Great Phone","This is my 4th iPhone and it’s the best yet. Now my family has 3 iPhone 8’s and 1 8+",5,2018-02-09 20:42:00
"1184","Great phone","I am very happy with this phone. Glad I upgraded to it",5,2018-06-22 12:44:00
"1185","Great case","Great case, nice red color, a little stiff but should protect phone",5,2018-04-27 20:22:00
"1186","I love my new iPhone","My new iPhone is wonderful and Tyler was AWESOME!!!!",5,2018-06-29 16:01:00
"1187","Great new phone.","First IPhone, so far it is what I expected. Like it.",5,2018-06-29 14:17:00
"1188","iPhone 8","This is my fourth iPhone and I love it. Great phone and very easy to use.",5,2018-03-31 10:14:00
"1189","Super Phone","I love my iPhone 8! It truly is a great phone that I love using it for everything!",5,2018-02-17 09:03:00
"1190","Great iPhone!","I Recommend doing the instore pickup. I was in and out of the store with a new phone in less than 15 min",5,2017-10-29 03:33:00
"1191","Love this phone","My son got this for graduation and was in love with it",5,2018-06-20 18:06:00
"1192","Like size of phone","Phone has great storage capacity. A bit pricey. Size is more suitable for me than larger phones. Wish it had dual cameras. Like the color- red!",4,2018-05-26 00:26:00
"1193","Love iPhone 8","I almost went with the 7 but I'm glad I decided on the 8. This iphone doesn't disappoint.",5,2018-01-12 18:37:00
"1194","Another I phone winner!","Phone we have come to expect and need. Camera is even better than the last one. Great memory capacity.",5,2017-11-03 20:15:00
"1195","Greatbo","Goooooooooooooooooooooooooooooooooooooooooooooooood",5,2018-06-29 16:16:00
"1196","Fast","Very satisfied with performance. Definitely noticed faster processing.",5,2018-04-08 10:49:00
"1197","Love it.","This is the best phone I’ve ever owned. My family has three iPhone 8s and we love the wireless charging",5,2017-10-27 05:39:00
"1198","Good","Second iPhone, good quality, color apps, however the 8 seems staticky quite often, and has cut out a couple times.",4,2018-08-18 17:52:00
"1199","Great phone very durable","Cannot be more happier with service provided by Best Buy and the quality of the iPhone",5,2018-01-20 14:44:00
"1200","Great iPhone value","Upgraded from iPhone 6s, it is a great improvement and worth doing.",5,2018-04-18 19:11:00
"1201","Love the iPhone 8","The red was pretty but I exchanged it for the gold",5,2018-06-29 12:19:00
"1202","my first smartphone","It is addicting to use. this might take me months to figure out all the different uses.",5,2018-01-13 09:02:00
"1203","iPhone 8 256GB - Space Gray","Upgrade time! Extremely satisfied. No complaints so far.",5,2018-06-03 08:22:00
"1204","Great upgrade","This was an upgrade from the SE. Couldn't be happier.",4,2019-01-26 16:10:00
"1205","Love the Iphone 8","Finally, wireless charging and somewhat waterproof. Love it!",5,2018-05-16 17:47:00
"1206","great phone","great phone everything you could ask for in a phone",5,2018-06-22 16:58:00
"1207","Would recommend","I like that Apple didn’t make these phone any bigger. I always look for phones that could still fit in my pocket. It’s faster. I only had to get a new phone because I washed my old one.",4,2017-12-16 10:02:00
"1208","Is anyone actually reading this?","Same as always. If you’re an Apple fan, great device, expensive, but can’t do without.",5,2018-01-14 13:25:00
"1209","Nice IPhone 8","It was a great deal I got for the Christmas season at Best Buy.",4,2018-12-31 18:14:00
"1210","Great Upgrade from Iphone 6","Powerful apps and great pictures. Upgraded from Iphone 6 and am impressed with speed and memory.",5,2017-11-22 13:29:00
"1211","love apple","went from this from an iphone 6s, great upgrade!!!",5,2018-06-25 08:22:00
"1212","iPhone update","The phone, like the other iPhones, is very user friendly.",5,2018-05-26 06:28:00
"1213","Still the best","IPhone is still at the top of the smartphone list. Better than all the competition.",5,2018-01-26 12:29:00
"1214","It’s Ann IPhone","WHt more can I say it’s an IPhone I have come to expect excellence from apple and am never disappointed",5,2017-10-13 17:27:00
"1215","Great camera and good size screen","I had an Iphone 5 so anything is an upgrade. I was impressed with the camera and functions.",4,2018-10-16 15:13:00
"1216","Works well","I chose this phone, because it was much cheaper than the x. It works well for my needs.",4,2018-10-27 06:59:00
"1217","excellent product","I'm very happy with this purchase, and was so worth getting this over the 10 for now",5,2018-01-18 07:32:00
"1218","Great","My son loves his new iPhone 8. He is enjoying many of the new features on the phone!",5,2018-01-17 21:02:00
"1219","Great product","Very good phone for the price. Service at Best Buy was great",4,2019-01-04 21:21:00
"1220","Great upgrade from the IPhone 5!","This phone is a great upgrade to my old iPhone. I was hesitant about upgrading because of the new technology but it’s been easy to use, and there are lots of new features.",4,2018-01-28 18:50:00
"1221","Good phone","No issues so far, I like that the 8 has the home button",4,2019-01-16 18:20:00
"1222","great phone","phone is great. went from a samsung to iphone and im liking it so far. hard to get used to.",5,2017-12-09 17:11:00
"1223","Good","I really like my new phone.It is very fast. Very stylish.",5,2018-05-18 23:29:00
"1224","Excellent product","Very pleased with product and service, very easy upgrade from I-phone 6",5,2018-03-16 13:10:00
"1225","I phone 8","works fine just difficult to get to used to from the iphone 5s.",5,2018-04-21 14:55:00
"1226","poor battery life","was so disappointed in the battery life. i've shut off all that's not necessary or i don't use and yet the battery doesn't last long. i need to keep it in low battery mode and i put it in airplane mode when not using it. my old iPhone 5 had a better battery. the only thing better than my old phone is the camera but it's not like i'm taking professional pictures that i needed a better camera. by this time, apple should have a fantastic product. AND, the phone has only been out ONE week and ALREADY THEY HAVE AN UPDATE. Very disappointed in this phone that is that expensive!",3,2017-09-30 09:14:00
"1227","nice phone","works just like my iPhone 6 i can not really notice any differance.",5,2018-04-01 08:41:00
"1228","Great size and good product","We like the produce, just like our old one, except a little faster",5,2018-04-02 20:10:00
"1229","Love it","Love this new phone even though it’s very similar to my old iPhone 6",5,2018-03-23 16:24:00
"1230","Amazing","I'm really happy with this purchase. It was more than what I was expecting",5,2018-02-22 02:58:00
"1231","Great phone","Have always loved iPhones. They never disappoint. Good service at the cellular spot in Best Buy",5,2017-11-03 20:38:00
"1232","Great phone","Phone works very well and color is very beautiful.",5,2018-06-08 19:44:00
"1233","Excellent Phone!","Bought this for my wife and she loves it. Much faster than her Iphone 6S.",5,2018-02-23 12:14:00
"1234","Much faster than my previous 6.","Love the phone so far. Camera is better than my previous model. Response time is faster as well.",5,2017-10-27 16:33:00
"1235","Nice","This is my review for this product. It is nice. Nice.",4,2019-01-13 15:59:00
"1236","Upgraded","Had a 5C and wanted to get a phone for my daughter. I upgraded and love the phone.",5,2018-01-06 13:19:00
"1237","My sons phone","I purchased this phone for my son and he loves it!",5,2018-06-05 10:32:00
"1238","Great phone!","Bought the iPhone 8 for a Christmas present, my son loves it, no issues so far.",5,2018-01-20 16:12:00
"1239","Love it","My new iPhone is great. Had a 6 before. This one is faster and better",5,2018-03-09 16:21:00
"1240","iPhone 8","Nice iPhone, but should have bought the 10 Xr for the same price",4,2018-12-14 17:30:00
"1241","Perfect size","LOVE it! It has everything I need and everything I want. I got the one with a ton of storage too",5,2017-10-20 19:24:00
"1242","Good","I like my iPhone it has been great. I like the rose gold color",4,2018-12-19 17:32:00
"1243","So happy with my new product","I had a lot of problems and this was a God send and all my problems were solved.",5,2018-01-12 18:03:00
"1244","Great!","Phone is fast and works great! Excellent upgrade from the 6.",5,2018-04-18 19:17:00
"1245","Great Phonr","Great phone! Happy with it so far. Best Buy is the best place to get phones by far!!",5,2017-12-22 12:57:00
"1246","Great Phone","Great phone! Happy with it so far. Best Buy is the best place to get phones by far!!",5,2017-12-22 12:57:00
"1247","Great Phone","Great phone! Happy with it so far. Best Buy is the best place to get phones by far!!",5,2017-12-22 12:55:00
"1248","Good Phone","I've only ever had apple phones and this is an upgrade from the last model!",4,2018-11-13 18:34:00
"1249","Great phone for a technophobe","Replaced an iPhone 6 which was showing its age. Very happy with it so far!",5,2018-02-10 05:41:00
"1250","Solid product","Exactly what I expected. Easy to hold and operate. Slimline features, easy to set up.",4,2018-10-16 09:11:00
"1251","awesome phone","What can be better than the iphone 8?.. great memory, plus Apple care... awesome product!!",5,2017-11-16 12:31:00
"1252","Love this phone","Smooth upgrade and transition. Def love the new features.",5,2018-04-29 03:20:00
"1253","New phone","I like the new slimmer and somewhat smaller design! It's an Iphone and it is therefore great!",5,2017-10-29 13:24:00
"1254","Great phone - uses mainly for daily contact","Great phone - used mainly for social contacts and listening to music",4,2018-11-29 09:40:00
"1255","Luv it","Works but much better than the Nexus 5X that it replaced are you doing",5,2018-02-23 14:12:00
"1256","Awsome phone","Phone is excellent and the camera takes sharp beautiful pictures",5,2018-03-23 17:39:00
"1257","Very happy with the iPhone 8","I have owned almost all of the iPhones and this is the best I’ve owned to date",5,2018-01-13 16:29:00
"1258","Apple products are the best","I have always owned iphones and will continue to stick with Apple products",5,2018-02-02 16:42:00
"1259","Good","Desperately needed my phone replaced. So far so good, still not an Apple fan but no problems so far.",4,2018-08-28 17:27:00
"1260","Great phone","This phone meets the expectations of anyone who is an iPhone enthusiast.but it still loses a star for the inconvient adapter if you want to connect wired ear buds,",4,2018-01-26 21:18:00
"1261","iPhone 8","Love my iPhone. Love the color. Red limited edition.",5,2018-05-16 22:04:00
"1262","Good price for an iPhone","This was the best price for this product. I like the free shipping.",4,2018-11-30 12:49:00
"1263","Great iPhone","It’s too sensitive for me but I like the size it’s not too bulky in my pocket",4,2018-11-02 13:15:00
"1264","Nice upgrade phone","I love the more GB on the phone because I kept running out of space on my old phone",5,2017-12-15 20:30:00
"1265","definitely an upgrade from the 6","Would recommend to any iphone user, even an android user. The camera has fun options",5,2017-12-08 13:00:00
"1266","So far so good","I am expecting a great performance from this product. My other iPhone did not disappoint.",5,2017-11-11 09:28:00
"1267","Slow purchase","The process of buying the phone was slow. The phone is working great!",5,2018-02-21 20:58:00
"1268","Great phone","Couldn’t afford a 10 but do like this phone so far. Upgraded from a 6S",5,2018-02-16 12:53:00
"1269","Great resolution","Phone works great but the only problem is that the battery dies out fast just like other iphones",4,2018-09-05 10:39:00
"1270","Great","It's a iPhone what more do I have to say....we needed new phones so we upgraded",5,2017-12-29 16:25:00
"1271","Nice phone","It’s a good phone couldn’t justify paying the extra $300 for the x",4,2018-11-28 18:41:00
"1272","Great IPhone","I would recommend this product for someone who is making a big jump in there phone upgrade. I would not spend money switching from iPhone 7 to iPhone 8 not worth the slight difference",4,2017-10-28 19:40:00
"1273","Responsive and smiith","Love this iPhone!

Best I’ve owned 

I would recommend to my friends",5,2018-02-02 14:52:00
"1274","iPhone 8","A nice upgrade from the iPhone 7 
Some nice upgrades to the features as well as the camera",5,2017-10-24 05:25:00
"1275","Great phone","Much happier with the 8, traded in the 6s as the battery kept dying.",5,2018-02-22 06:36:00
"1276","It was time; not disappointed","Replacement phone for Iphone 5s. Bought for teenage son who had the 5s for 3 1/2 years. Would have been a 5 based on technology and function; tough to spend that much money and it's vintage and battery fail after 2 years. Really hope this lasts that long or price drops. Frustrated with pricing plan; no discounts for cash up front only lease plans that you pay more over time with.",3,2018-07-13 13:11:00
"1277","Phone","Daughter loves light weight and sleek look of phone",5,2018-05-11 12:22:00
"1278","Iphone 8","Very nice phone works great and I like the way it's built",5,2018-04-13 16:47:00
"1279","Im getting used to the updated phone easily.","My iphone 8 seams to be easily used. I love how it connects to my ipad and my mac book pro.",5,2017-10-20 12:40:00
"1280","Great phone","Another great iteration of the IPhone ... mostly just faster than it’s previous models",5,2017-11-17 07:18:00
"1281","This is not gold","The phone is working great but it is not gold color, it is rose gold and looks pink. Wish I would have known before opening. Now I’m stuck with a pink phone.",3,2017-11-17 12:36:00
"1282","Very pricey, nice upgrade from current phone","I had an old iPhone 5 and the upgrade to iPhone 8 has made a huge difference in phone performance and usability. It is too bad the iPhones cost so much.",4,2018-02-23 15:52:00
"1283","Great","Great item made by apple
Only phone to own
Works well",5,2018-04-20 12:37:00
"1284","Great phone","A basic upgrade from the 7, biggest change is the wireless charging",5,2018-02-21 17:16:00
"1285","Good phone","Pleased with my iPhone 8, works as I expect. Appreciate all the effort the sales person to make my phone transition very easy. Thanks!",4,2018-04-27 16:36:00
"1286","My iPhone 6 was better","For some reason I’m having trouble with people hearing a clear conversation with my phone. I talked to Apple about this and they couldn’t give me an answer. They looked at my phone and clarity is still not good. I’m using my phone and all the same places I used to with my iPhone 6 which I had no troubles with. I wish I never change phones.",2,2019-04-18 06:11:00
"1287","great phone, new model","don't need to say much about apple products, they are amazing",5,2018-03-20 14:24:00
"1288","Great","This is my first smartphone and as you can imagine I live it",5,2018-03-22 06:53:00
"1289","Great screen size","The screen size is perfect for any type of function you may want to perform.",5,2017-12-29 20:35:00
"1290","What can I say it’s an iphone","What can I say my son loves it it’s an iPhone it does everything he could ever need it to",5,2017-10-18 17:43:00
"1291","As expected quality and performance from Apple","Great phone, fast processing, stunning picture quality, perfect size for hand held use.",5,2017-10-29 14:56:00
"1292","Very pleased","Got a good discount on this phone.. Best Buy staff very helpful.",5,2018-02-27 13:03:00
"1293","This is my 3rd iPhone","Time will tell, so far so good ... we'll see how it goes.",4,2018-12-14 16:35:00
"1294","Nice update","Wife replaced iPhone 6 with this phone and has been very pleased with her choice",5,2017-12-05 10:47:00
"1295","Great","I know everyone is going crazy over the X, but I’m still set on having a home button.",5,2017-11-07 04:15:00
"1296","Daughter so far loves it","Daughter says it is working above par versus her iphone 6 for which she replaced it with!",5,2017-10-13 10:06:00
"1297","Awesome phone","Big upgrade from my iPhone 6. The added memory helps on downloaded mudic",5,2018-01-12 17:56:00
"1298","Great products","I love the Apple phone and I had a great experience with the beat buy staff!",5,2017-12-21 09:37:00
"1299","Awesome phone","Definitely one of the best Apple products ever made absolutely love the phone",5,2017-12-15 13:19:00
"1300","Good phone","Good phone. My gf loves the upgrade from her iPhone 5",5,2018-04-15 17:06:00
"1301","great product","love it works easy smooth transitions doesnt lag like some of the others.",5,2018-01-05 13:36:00
"1302","Awesome phone","Always a great phone I’ve had iPhones for May years.",5,2018-04-19 18:22:00
"1303","Love the phone","iPhone’s are my preferred Mobil devices. Love apple products",5,2018-03-09 17:20:00
"1304","The best phone","A was really nice to have a iPhone 8 but this is my girls phone",5,2018-02-21 17:45:00
"1305","I phone8","Love the phone love that it will charge wirelessly",5,2018-04-25 08:43:00
"1306","Gold for the Lady","Upgraded the wife's 5 to an 8. We are both enjoying the new tech.",5,2018-02-09 14:05:00
"1307","Great new iPhone","The new iPhone 8 replaced my iPhone 6. Great new phone that I am happy I upgraded to.",5,2017-10-23 10:20:00
"1308","Another great phone","Gear needs to be said it’s iphone and everyone else",5,2018-04-18 17:49:00
"1309","Nice","Nice phone although now that I know you can get more features in the plus I wish I would have gone for the plus",4,2018-06-26 21:01:00
"1310","Love it!","Finally got upgraded to the new iPhone. Nice and reliable. Love it!",5,2018-01-26 15:17:00
"1311","Great phone","Love it..... great little phone that does everything I need!",5,2018-03-03 05:39:00
"1312","Good upgrade from old iPhone","This phone is a nice upgrade from the Apple iPhone 5s. You have to use an adapter for headphones if you want to use your own wired headphones, which is a bit annoying at first.",4,2017-10-18 23:31:00
"1313","Great phone overall","I switched from Samsung and will never go back!!!!",5,2018-04-20 10:49:00
"1314","Nice, but the 6 was a great phone!","Really not huge changes from the 6 to the 8s IPhone. Yes, size matters, but I wouldn’t have purchased a new phone if the 6 didn’t have some malfunctioning. Just TOO expensive!",4,2017-10-23 04:57:00
"1315","Love it","Love the new i phone 8..glad I upgraded.. from the iPhone se",5,2018-03-02 16:28:00
"1316","Excellent purchase","I bought this phone for my son, he loves it. Great",5,2018-04-19 09:58:00
"1317","New phone Iphone 8","Replaced my 6S with this phone. Great apple product that I am used to.",5,2018-01-08 13:00:00
"1318","Great phone!","Great phone, glad to be away from the large plus size! Battery life seemed better on the plus, but I still get over a day on this one, so nothing to be concerned about!",4,2017-11-17 16:20:00
"1319","Great","My wife’s updated phone stays charged! And she loves it",5,2018-03-22 06:55:00
"1320","Great upgrade","Love my new phone! Working out well. I like the larger size.",5,2018-02-24 19:07:00
"1321","Very happy","Very happy with this phone. Went from the 5 to the 8 and it is a vast improvement.",5,2017-10-27 17:57:00
"1322","Great phone","My son likes his phone. It has all the features he was looking for.",5,2018-01-17 20:16:00
"1323","Kind of happy...","I love the phone and it’s features... a little disappointed that may screen has cracked from hitting a sheet rock wall and the a carpet floor.",4,2018-02-25 19:45:00
"1324","Apple iPhone 8 full of features","Upgraded from an iPhone 6. Many additional features but not happy with the new no contract price point with Verizon. BB assoc. Rion was helpful and professional as usual.",4,2017-11-03 17:24:00
"1325","New iPhone with less hassle and no line","Best Buy has the new iPhone in stock and make it super quick and easy to upgrade",5,2017-11-06 18:26:00
"1326","Phone","Upgrade for the family since they had previous generations",5,2018-03-03 21:54:00
"1327","Great phone","You can't go wrong with an iPhone and the iPhone 8 is awesome! Nice size, super fast.",5,2017-10-06 20:32:00
"1328","great upgrade","Love the phone. great upgrade for me from iPhone 5c! Who wouldn't love it?",5,2017-12-08 17:04:00
"1329","Works as expected","Pretty consistent upgrade from the 6 to the 8... Works as advertised",5,2018-01-09 09:09:00
"1330","Great phone","I have found the transition from the iPhone 6s to the 8 very easy.",5,2018-01-17 18:31:00
"1331","best phone","another great iphone in the line of apple products!",5,2018-04-03 11:25:00
"1332","LOVE","Love it so far. I am usually the one with the oldest phone now I have the best!",5,2017-11-05 17:46:00
"1333","Great Phone","Apple 8 is so much faster than my 6. Does everything I need and more.",5,2017-12-30 07:34:00
"1334","Great Upgrade","Upgrades from the 5S to the 8. Was definitely worth the time.",5,2018-02-09 14:03:00
"1335","Great Phone","Apple continues to create great product. Very pleased with this device",5,2017-12-22 12:33:00
"1336","Great Phine","Speedy smart and handles all that I need it to do.",5,2018-04-04 13:59:00
"1337","Upgrade for my wife","My wife’s iPhone 6 was struggling but this is a massive upgrade in every way.",5,2017-11-11 07:26:00
"1338","Upgraded","Daughter loves her new phone the iPhone 8 a better upgrade from the 5",5,2017-12-23 00:16:00
"1339","Great phone","Love this phone. So far so good. Nice upgrade from the IPhone 6 that I was using.",5,2017-10-15 03:06:00
"1340","Great smartphone","The usual Apple quality, with wireless charging ! Like to use the charging pad !",5,2017-10-20 16:15:00
"1341","iPhone 8","It’s a good iPhone, not to big and boulky and also light.",5,2018-02-23 16:27:00
"1342","Terrific phone","Really like the phone been very happy with all Apple products",5,2018-02-02 18:03:00
"1343","Good phone","Phone works great, not many changes from the iphone7",4,2018-12-07 14:09:00
"1344","Love it","I love this phone. I upgraded from a iPhone 5S. Such a huge improvement!",5,2017-12-04 07:45:00
"1345","Very nice phone.","Purchased this phone for my daughter and she is very pleased with it.",5,2017-12-20 17:25:00
"1346","Pretty","What can I say, it's pretty. Switched from the 5S is a nice change.",5,2017-12-30 20:20:00
"1347","Good phone","Not really new and sexy, but a good, reliable phone with incremental upgrades",5,2017-11-03 13:20:00
"1348","It doesn’t taste like an apple","Don’t be fooled it tastes nothing like an apple. But it’s a great phone.",5,2017-12-01 13:02:00
"1349","Very Nice Phone","The iPhone is simply a great phone and the iPhone 8 continues the trend.",4,2017-12-15 15:10:00
"1350","Everything I need and then some in a phone.","Upgraded to stay current with the technology. The phone works great.",5,2017-12-23 14:11:00
"1351","Love the phone","Much happier with the 8. My 6s battery life was horrible",5,2018-02-23 16:15:00
"1352","I love Iphone 8","My son likes iphone 8 much better than his Samsung S7 Active",5,2018-02-02 16:40:00
"1353","Awesome phone","Love my new phone it is a great iPhone it works well too",5,2018-02-21 22:07:00
"1354","So far so good","I’m new to Apple product - on a learning curve - so far so good",4,2018-11-02 07:05:00
"1355","Great phone","I am very pleased with this phone and it has fufiled all of my phone needs.",5,2017-11-09 14:02:00
"1356","So far so good","Just got this phone to replace my daughter's iPhone 6. So far she really loves it and the performance is significantly better.",4,2018-04-06 15:41:00
"1357","beautiful color","this phone is a beautiful color and a nice step up from the 5s",5,2018-01-20 17:20:00
"1358","Good So Far","Purchased for my daughter and she seems to be enjoying it very much. Wish it had a headphone jack.",4,2018-07-13 12:28:00
"1359","Awesome","I would recommend this to friends or family member",5,2018-03-21 17:43:00
"1360","Big change","Coming from an Android...this iPhone made for easy transition!",5,2018-01-17 20:07:00
"1361","Mom loves it","Got this for my mom and she absolutely loves it, iphones are awesome.",5,2017-12-08 18:03:00
"1362","Great 8","Upgraded from a iPhone 6 and I’m very happy about the new phone.",5,2018-01-05 09:56:00
"1363","Finally upgraded","This was a upgrade for my son which was still using an iPhone 5.",5,2018-01-05 09:48:00
"1364","Phone is great but expensive","The iPhone is great, but is way way too expensive. Apple needs more money from the common folk.",4,2018-07-21 16:36:00
"1365","Fantastic","Huge change from the 6s to 8. My daughter is very pleased with it",5,2017-12-30 08:18:00
"1366","works great","you shouldnt need my review. you should know what to expect from apple products.",5,2017-10-02 18:12:00
"1367","Well it's an iPhone","Like all the iPhones before it's great. I would recommend to even my enemies.",5,2017-10-20 17:07:00
"1368","Great","Works great................!!!!!!!!!!!!!!!!!!!!!!!!",5,2018-03-10 09:33:00
"1369","Once Again, Success!","Beautiful improvements on the 7. Bigger capacity makes it a great value!",5,2017-11-15 17:55:00
"1370","Wife loves it","My wife loves the phone. Have been waiting since the 6. Better in every way",5,2017-10-27 08:06:00
"1371","Great upgrade","Great upgrade when switching from an Android phone",5,2018-03-11 21:02:00
"1372","Great upgrade","Great upgrade when switching from an Android phone",5,2018-03-11 21:03:00
"1373","Excellent phone for anyone","This was an excellent purchase and I would suggest this phone for anyone!",5,2017-11-01 15:11:00
"1374","Good phone","Seems to be better than the older versions. I am liking it as of this point",5,2017-10-20 13:24:00
"1375","Great!","Love the phone and color it’s just great! The processing system is so fast!",5,2017-10-18 21:15:00
"1376","Nice Upgrade","My daughter wanted another iPhone with more storage. This works!",5,2017-12-20 17:05:00
"1377","The best","Best phone ever...I am so glad I waited, skipped the 7 and love my iPhone 8",5,2017-10-16 14:57:00
"1378","Good quality","Nice phone! Definitely a lot better than my last model.",5,2018-02-06 14:23:00
"1379","Another Apple","A great option,,,price wise yet is more than sufficient for my needs",4,2018-10-05 17:03:00
"1380","Great gift","Have been waiting for this product to get on market. Gift was well received.",5,2017-10-08 09:32:00
"1381","New to Iphone","Easy to get use too. Feel like I have more security than with Android.",5,2017-11-12 09:50:00
"1382","Nice version of I phone","Anther in a long line of nice phones from Apple as expected",5,2018-01-13 09:04:00
"1383","It’s pink","I asked for gold. The sales man said it was a off gold. I told him that was fine. When we came back before he was transferring the contacts I seen the phone. I told him I wanted gold not pink. His response was it is gold and it’s to late to change colors. I like the phone but double ck the color before they do ANYTHING if you get one or you will be stuck like me",3,2018-06-08 17:34:00
"1384","good phone","Apple iPhone is a good phone ever. I would recommend to a friend.",4,2018-10-12 23:29:00
"1385","GREAT","I LOVE THE PHONE!!!!!!!! LOVE ALL APPLE PRODUCTS. GREAT PRICES",5,2017-12-24 20:49:00
"1386","Nice","Love my new iPhone 8. My old phone was slow and wore out",5,2018-01-26 16:57:00
"1387","Best phone!","Best phone yet. Apple really got it right this time",5,2018-02-21 22:35:00
"1388","Wife","Her iPhone 5 finally broke and she needed a new one",5,2018-02-21 17:19:00
"1389","Good iPhone","Got to replace a iPhone 6. Very happy w phone and amount of storage.",5,2017-11-19 06:53:00
"1390","Very fast!","I really like this phone it was so similar to my iPhone 6 except for the speed of the 8 is significantly better.",4,2018-05-04 16:25:00
"1391","New Phone","Loving my new phone & loved the services I was provided.",5,2018-01-24 14:52:00
"1392","Good phone","Had problems with the phone not locking at first even though I had auto lock on. After I updated it to the current version I haven’t noticed this problem now.",4,2017-10-27 16:15:00
"1393","Son is very happy","I'm not an iPhone person but my kids are...he is a happy guy",5,2018-01-01 08:55:00
"1394","Very similar to I6","I have used it just as I did the previous version. However some programs did not transfer.",4,2018-07-20 15:28:00
"1395","Not exactly the best","While I do enjoy the amount of memory on this phone, the glass is so delicate that it shattered within a month of use. I also noticed the back shattered, even when using a case.

I think it’s an acceptable phone, but it’s not the most amazing thing out there.",3,2018-11-19 05:54:00
"1396","Still getting use to the Phone.","Far superior than other phones I have tried and returned. I have always had android up until now and I am I decided to go with the iPhone.",4,2018-01-17 21:54:00
"1397","The camera sold me","I had an iPhone 6 and it was really time for an upgrade!",5,2018-01-17 21:52:00
"1398","iPhone 8","I upgraded from my iPhone 5c and am very happy with this phone!",5,2017-12-08 14:53:00
"1399","GREAT IPHONE","I LOVE THE IPHONE8 AND THE PRICE WAS GREAT. JUST GREAT!",5,2018-01-21 13:06:00
"1400","nice","happy with phone, works beautiful
replace my iphone 6",5,2018-01-25 20:32:00
"1401","iPhone 8","What is there to say...it’s an iPhone. Wouldn’t purchase any other brang",5,2017-10-13 12:22:00
"1402","Good phone","Like the new 8. Kinda the same as my 7 but works better.",5,2018-01-12 15:21:00
"1403","Great phone","This is a great phone and I really like the new camera.",5,2018-01-17 22:46:00
"1404","Ease of use","Going to setting and getting everything set up the way you want is very easy.",4,2018-08-25 05:34:00
"1405","great so far!","I upgraded from an older iphone and love the new one so far.",5,2017-12-15 12:30:00
"1406","Apple rocks","What else can I say? Apple does it again. Love this product",5,2017-12-20 17:07:00
"1407","Awsome phone","My best ever phone by far it is much faster than iphone 7",5,2017-12-29 21:21:00
"1408","Runs great","I like my new iPhone it runs much quicker than my iPhone 6",5,2017-12-21 12:10:00
"1409","Not too big","Plenty of hard drive space, smooth processing, looks good",4,2018-10-22 07:27:00
"1410","Great phone","Works great. Happy with my purchase. Got it in space grey.",5,2017-12-21 00:21:00
"1411","Usual reliabilty","Just another upgrade with iPhone. Upgrades are more helpful since last version",4,2018-08-14 10:58:00
"1412","Great iphone","It’s not the iPhone X but it’s still a great iphone",5,2018-01-26 12:40:00
"1413","love it!","I moved up from the 5c and I love the bigger screen!",5,2018-01-20 17:16:00
"1414","Recent purchase","Does exactly what it says it does. Great product for the money!",5,2017-11-18 06:22:00
