"","Heading","Text","Rating","Time"
"407","Nice. Camera enhancement","Best new feature is the camera upgrades, able to take some amazing shots, phone is noticeable faster also",5,2019-10-11 22:54:00
"408","Heavy Hitter Flagship","Heavy Hitter Flagship phone with many features not listed on the marketing. Very premium phone",5,2019-10-21 11:01:00
"409","Amazing battery life.","I use my phone an average of 7 hours a day. The battery life of this phone gets me through about 2 whole days before I have to charge it. It’s great! The only thing I dislike about the phone is the price it cost for such an amazing phone!",4,2019-10-18 17:36:00
"410","Fantastic Phone","Phone & Camera are quite easy to operate.Photos have a fantastic quality.Panoramic view is great.",5,2019-10-18 17:41:00
"411","Best phone","This is absolutely the best phone on the market bar none",5,2019-11-23 00:54:00
"412","Love the camera upgrade","I like all the hardware upgrades. I wanted a bigger, heavier phone and I got just that. I like the dark mode for the display. Some of the software updates make me a little irritated but otherwise I am over the moon for my new iPhone.",4,2019-10-21 09:22:00
"413","Great phone","Upgraded from the previous version. Misty for the wide angle and extra camera.",5,2019-11-03 21:54:00
"414","Great phone","Best iPhone ever. Camera is top notch, it’s like owning a professional camera.",5,2019-11-03 15:18:00
"415","Amazing camera","I absolutely love this iPhone I went from a 10 to this one and the wait was so worth it.",5,2019-10-25 19:56:00
"416","iPhone quality is good.","iPhone is just like any other I phone. Just upgrade to the next version. It works as intended and is a nice upgrade.",4,2019-12-27 19:45:00
"417","Excellent phone!","This phone is fantastic.  My husband upgraded from a 7 to this and it is leaps and bounds better.",5,2019-10-17 16:52:00
"418","Good","Love it !! Great choice iPhone it’s the best.
Quiality",5,2019-11-23 19:43:00
"419","Love","Love my new iPhone 11 Pro Max. Best iphone I’ve owned. Love the 3 cameras!",5,2019-11-05 09:36:00
"420","Love my new iphone, takes great pics","I love my new iphone 11.  It takes great pictures.  Love the big screen and how fast the phone is.",5,2019-10-15 07:08:00
"421","Great Best Buy trade in","We got a guaranteed $300 trade in on the Iphone 8 plus, better than what Verizon was offering.",5,2019-10-18 15:49:00
"422","Best iPhone I've Owned","Battery life is beyond any iPhone I've had.  The night mode camera shots are amazing.",5,2019-10-25 16:36:00
"423","Great IPhone to date!","Absolutely love this phone, especially the midnight-green color, I also love how pretty my phone looks in dark mode",5,2019-09-27 16:10:00
"424","Love the Camera!","If you are one that enjoy taking pics with your phone. This phone is for you! If your due for an upgrade.....do it!",5,2019-09-27 15:26:00
"425","Great phone.","Love the cameras on this phone! It’s fast and does everything I need. The video is amazing!",5,2019-10-18 23:53:00
"426","Camera is amazing","My phone is a wonderful upgrade from the X.  It doesn't glitch like the last one did....",5,2019-10-21 11:50:00
"427","Great camera","Love the camera quality. Phone is easy to use but just wish it wasn’t so expensive.",5,2019-10-25 20:16:00
"428","Outstanding Phone","Just upgraded from an iPhone 7.  Great improvement in the camera.  Love the larger screen.",5,2019-10-19 14:17:00
"429","Excellent pho","It’s s good an incredible experience fast download and very good service",5,2019-11-04 06:29:00
"430","Love","Camera is amazing. Feels lighter. The new update was a pain to install (13.1) but after installing I had no issues",5,2019-09-27 16:01:00
"431","iPhone keeps getting better.....","Major upgrade from my 8. Love the new camera, takes amazing pictures.",5,2019-11-06 12:32:00
"432","The Phone is great.","This is the first phone for my wife since the 6S and she loves the changes that have been made.",5,2019-10-14 09:45:00
"433","Best yet","This is the best iPhone yet.  Grea size and style.",5,2019-11-22 15:30:00
"434","Great phone","Bought both these phones the same day so the reviews are identical lol. The wife and I love them!",5,2019-10-11 16:13:00
"435","First impression","Very happy with the overall performance of the device. It is a good improvement from my previous iPhone X.",5,2019-10-03 13:19:00
"436","Amazing quality","Absolutely love not a problem in sight. Recommend everyone try this product.",5,2019-10-30 07:47:00
"437","Awesome cameras","This phone has the best cameras of all the iPhones I love this phone!!!!",5,2019-11-02 20:43:00
"438","Sweet phone, Beautiful Color","The phone is amazing, beautiful color, best camera out. Best phone in the game right  now",5,2019-10-18 16:12:00
"439","No regrets","This was good upgrade for me, even though no major upgrade for me.  The subtle upgrades still makes it worth it.",5,2019-09-27 16:43:00
"440","Best iPhone so far","I’ve owned every iPhone since the 4, and this one is the best yet",5,2019-11-08 17:08:00
"441","Love my new iPhone camera and all","The phone is slim beautiful and the camera is the best ever in iPhone and also the night shot is amazing love it",5,2019-09-27 15:40:00
"442","Improved Functionality","Significantly improve photographic capability.
Seems to have longer battery life.
Weight takes getting used to.",5,2019-09-28 06:22:00
"443","Excellent do it all phone","Can’t complain about the new iPhone, especially the new camera. I’m very impressed by it",5,2019-10-18 19:16:00
"444","A great phone","The camera is excellent, and everything else is what you have come to expect from Apple.",5,2019-10-18 15:11:00
"445","great phone","This is my teenage sons phone. Juts what he expected. Cameras do a awesome job.",5,2019-10-26 11:10:00
"446","Works great","Battery was dying on my old phone so this was an opportunistic time to get the latest iPhone available.",5,2019-10-04 15:49:00
"447","Great and easy","Love my new phone . Great for taking pictures for family",5,2019-11-15 16:03:00
"448","Dang","Fast. Battery is crazy good. Fast charger charges fast! In less than a hour you’re @100 from 0%",5,2019-10-11 18:19:00
"449","Wowww !!!! Great Phone for Pros and beginners!!!","This is an amazing device,
Amazing Speed
Great camera’s 
Face ID super easy
Pricey but worth it.
I love it",5,2019-10-01 14:57:00
"450","Love it. Battery lasts much longer than iPhone X","Love it. Battery lasts much longer than iPhone X. I love Midnight Green color also.",5,2019-10-22 07:26:00
"451","Awesome","So far so good, I like the big screen need more accessories such as belt clip pouches.",5,2019-10-19 12:20:00
"452","The best of the best.","Apple just shut the camera game down with the 11 pro max, you can’t beat them, so you might as well join them.",5,2019-09-27 15:21:00
"453","Best phone ever","Pro model is the way to go camera quality amazing and phone is so fast.",5,2019-11-01 20:01:00
"454","Great camera upgrade!","I love the ultra wide and telephoto lenses. It definitely allows for more diverse photographs.",5,2019-10-11 21:50:00
"455","Amazing phone","Everything amazing about this phone screen and battery life and camera",5,2019-11-02 11:01:00
"456","Love my iPhone 11 max","The iPhone 11 max is a great phone. Loving the Face ID.",5,2019-11-15 19:09:00
"457","Best Iphone so far","Love the camera, Both front and rear.  Very fast processing.....
Screen is very clear.",5,2019-10-18 20:31:00
"458","Best iPhone yet","The battery life is remarkable. The camera and screen quality is awesome also!",5,2019-10-25 19:14:00
"459","Another iPhone another gem!","Been with the iPhones for years now. The camera alone is worth it with the iPhone 11 max to upgrade !",5,2019-10-04 15:37:00
"460","Great buy","Works as expected, no issues. Would buy again and definitely recommend",5,2019-11-01 15:13:00
"461","Amazing camera","Just switched over from a Samsung galaxy note 10+. Love the camera set up.",5,2019-10-28 19:17:00
"462","iPhone 11pro Max","Love this phone   It is very stylish and easy to use much faster than previous models.",5,2019-10-17 16:35:00
"463","Excellent!","Love this iPhone.  Great functionality and speed.  Camera is amazing as well.",5,2019-10-25 18:48:00
"464","11 Pro Max","Great phone with outstanding camera. Will recommend to my friends and family.",5,2019-10-25 15:16:00
"465","Iphone11 pro max","Love this phone. Camera is amazing my grandchildren are so jealous. Apple did not disappoint",5,2019-10-11 17:04:00
"466","Great phone, amazing upgrades from the Xs","This phone is great with huge emphasis on the battery life!! It’s amazing, and the camera is outstanding.",5,2019-09-29 18:06:00
"467","Great phone","What an up grade from my iPhone 6. Superior battery life and a great camera!",5,2019-10-25 18:13:00
"468","nice quality product","wife enjoying her new phone, just have to teach her how to use all the features now.",5,2019-10-18 10:34:00
"469","Best iPhone Yet","Camera is awesome and it was so easy to set up. It only took several minutes",5,2019-10-25 17:00:00
"470","Best iPhone yet!","I love this phone.  Beautiful pictures, beautiful screen, and super fast!",5,2019-10-28 09:09:00
"471","Camera","Very clear pictures great for vacation pictures. Just purchased so no issues at this point.",5,2019-10-11 17:03:00
"472","Amazing phone","Didn’t want to upgrade glad I did.it had amazing battery and screen",5,2019-11-02 11:01:00
"473","Great battery..great camera","I have had the phone over a month and it's great I love the quick charge",5,2019-10-28 16:18:00
"474","Excellent....A++","My gf loved the new phone when i surprised her even though she has an iphone xs mac",5,2019-10-18 15:13:00
"475","Great phone","My daughters phone is such a cute color and she absolutely loves it highly recommend it to anyone",5,2019-10-04 17:01:00
"476","Great phone","Great camera great screen and sound I think it’s worth upgrades",5,2019-11-04 11:58:00
"477","Another Epic Apple Product","A++++

Love how Apple is going with their tech. Awesome phone!!!",5,2019-11-03 13:45:00
"478","Update!","Working well. Still exploring the capabilities and amazed at them.",5,2019-11-01 18:42:00
"479","Amazing Camera 10/10","Amazing battery life, and AWESOME camera night mode. Apple outdid itself once again!",5,2019-10-15 22:47:00
"480","GREAT PHONE","I AM VERY SATISFIED WITH THE IPHONE 11 MAX PRO. CAMERA QUALITY IS GREAT!",5,2019-10-26 10:16:00
"481","Good tech","It was a good phone and camera  for selfie.
I would recommend this to my frends.",5,2019-10-18 17:12:00
"482","The Best IPhone ever","This iPhone is very beautiful has great performance  and great features. I really recommend it.",5,2019-10-04 15:39:00
"483","Great phone","Battery life is incredible on this unit.  I can go all day on one charge.  Nice camera and sleek look",5,2019-09-28 14:57:00
"484","Amazing camera","I used this phone for all photos for my vacation. I highly recommend this phone.",5,2019-10-18 02:16:00
"485","Love my phone","Love my iPhone, fast, picture quality and video are the best!!",5,2019-11-03 06:38:00
"486","Love my iPhone","Love my iPhone, fast, picture quality and video are the best!!",5,2019-11-03 06:37:00
"487","Awesome iPhone","Best phone I have had so far. I love the face recognition for security. Easy to use everything",5,2019-10-04 15:24:00
"488","Love it","Great phone. Camera is excellent. It is easy to use. I switched from Galaxy s9 plus to iPhone.",5,2019-10-04 15:23:00
"489","Best iPhone yet!","Great battery life. Camera takes great pictures. Very happy after upgrading from an iPhone X",5,2019-10-06 11:09:00
"490","Pictures!","Bought this for the camera and so happy I did.  Love it.   Takes amazing pics.",5,2019-10-18 17:13:00
"491","iPhone 11 max pro","Hate the color but have no choice nor wanted to wait. Haven’t fully try out. Luv the speaker.",5,2019-10-04 15:19:00
"492","Graet","I love midnight green looks great with great battery life and qucik to charge",5,2019-10-19 02:30:00
"493","Great camera!!","Very happy with the phone.  Live the bigger screen and the camera is amazing.",5,2019-10-18 19:22:00
"494","Best iPhone ever","I love everything about this phone. It’s so fast, smooth, sleek and the cameras are amazing.",5,2019-10-04 15:58:00
"495","Good phone. Too expensive","These are good phones and they have us hooked on them but the price is ridiculous.",4,2020-01-05 13:54:00
"496","Amazing crisp phone","I haven’t had this phone for long but I already love this phone, long battery, crisp camera and it’s fast.",5,2019-09-20 20:01:00
"497","Up grade NOW","Upgraded from iPhone 6, was will worth it I love this phone!",5,2019-11-01 21:53:00
"498","Great phone and camera.","Phone is clear and adjustable to all my needs.  The camera takes sharp pictures and video.",5,2019-10-04 15:46:00
"499","camera work good","Nice thin and slim model camera work multiple angels which is good add up .",5,2019-10-18 16:08:00
"500","Best camera on a smart phone","This phone is faster to load from the interest and improved camera.",5,2019-10-25 19:11:00
"501","Great camera","Love this phone. Upgraded from iPhone 6. Pic quality so much better",5,2019-10-25 15:48:00
"502","Best iPhone ever!!!!","It’s pretty much self explanatory get the new iPhone 11 Pro Max",5,2019-10-29 07:47:00
"503","New iPhone pro max","Got this phone and i love the camera on it. The pictures i have been taking look amazing.",5,2019-10-04 15:30:00
"504","Great phone","Love the 3 camera lens option.  Takes really good pictures.",5,2019-11-01 18:20:00
"505","Love the camera!","Love the upgrade camera. Makes evening or night shots look amazing!",5,2019-10-24 23:53:00
"506","Excellent","The camera is a nice size and the pictures are very nice and professional",5,2019-10-19 07:27:00
"507","Great camera","The night mode on this camera is amazing in low light I truly recommend trying it",5,2019-10-11 15:49:00
"508","Great product","Great upgrade. Phone has great features especially the new camera and photo capabilities",5,2019-10-04 15:43:00
"509","Would recommend this phone to everyone","Love this phone and the color is great.  Camera and battery are fantastic",5,2019-10-18 16:35:00
"510","Awesome","Love the new phone! The camera is incredible! It is everything they have said plus more",5,2019-10-05 08:55:00
"511","Love it.","I wasn’t going to upgrade, but I am glad I did. The screen clarity and the camera are amazing.",5,2019-09-28 14:40:00
"512","Great phone","Great phone and features.  Easy to use and great quality.",5,2019-11-02 12:59:00
"513","Great phone","The best phone I’ve ever owned. Love love love it.",5,2019-11-08 18:30:00
"514","Absolutely love it","Absolutely love itI absolutely love my phone the iPhone 11 is amazing",5,2019-10-21 12:31:00
"515","Would’ve been 5 star if it was a notch less design","Coming from an iPhone 7 It’s a big upgrade. All though I’m not a fan of the notch, and it’s expensive.  you forget about it in most cases. Great Camera, Great BATTERY LIFE, Love my phone.",4,2019-10-26 10:05:00
"516","Great replacement for Iphone 8 plus","Great new Iphone wish there were more midnight green colored phones available.",5,2019-10-11 18:41:00
"517","11 Pro Max","S0 far so good, as always, love apple and all their products!!",5,2019-10-26 11:39:00
"518","I love this phone!","I am very impressed with this phone. It is easy to use and I love the camera.",5,2019-10-11 19:48:00
"519","Great phone!!","Love this phone! More than what I was expecting. Very happy with my purchase.",5,2019-10-11 17:01:00
"520","Love it!!!!!!","The speed and quality are light years ahead of my IPhone 7!!",5,2019-10-27 18:02:00
"521","Good","It has great battery time compared to old iphones great camera result",5,2019-10-19 02:28:00
"522","iPhone 11 Pro does not disappoint.","Apple raised the bar with the iphone 11 Pro Max. IOS 13 has a lot of great features.",5,2019-10-04 15:29:00
"523","The camera!!!","Amazing pics.  Also receive better coverage.  So far so good!!",5,2019-10-25 15:22:00
"524","Great phone","I love the size and functions. A bit pricey, but worth it",5,2019-10-30 02:00:00
"525","iPhone 11 pro plus","Great camera for beginners! Love the quality of the pictures",5,2019-10-26 23:43:00
"526","Great","Love the larger size and the upgrade from my iPhone 6",5,2019-11-01 17:44:00
"527","Best phone","Not much different from the X but the quality is impeccable.",5,2019-10-25 16:22:00
"528","Best battery ever","Traded my 8 which only lasted till noon! Best Buy Verizon guys were a great help!",5,2019-10-04 15:20:00
"529","Good Phone but iOS lacks customization options.","It seems like all these phone companies make most of their improvement to the cameras.  I don't actually use the camera all that often so it would be nice if they made some enhancements to the rest of the device as well.  This green is superb though. 

This is my first iPhone as I have been an Android user with Samsung phones.  All in all - I like the iPhone but miss some of the quality of life features Android offers and the freedom to customize to my liking and not how Apple thinks I will like it.  I really just wish Apple let their users customize their device more.  It's a shame because the hardware is outstanding.",3,2019-09-30 06:02:00
"530","iPhone 11 pro max","Great phone best iPhone ever. Great camera great for videos",5,2019-10-25 15:11:00
"531","Amazing cameras!","The cameras are great! Battery lasts me two days before needing a charge.",5,2019-10-11 18:08:00
"532","Love the phone","The camera is amazing and everything is really smooth and quick. So far so good!",5,2019-10-04 19:16:00
"533","So easy to use","Lots of great features especially the camera! 
Very easy to use and takes great photos.",5,2019-09-27 20:25:00
"534","Love it","I love the way it looks and I love the great camera with all the extra features",5,2019-10-04 16:59:00
"535","Good  phone","Awesome phone. Definitely would recommend it to everyone.",5,2019-10-25 16:41:00
"536","Great battery life","Upgraded from a 7, this one is more responsive and better battery life.",5,2019-10-11 15:57:00
"537","Great","Apple products are always quality and the iPhone 11 is just that. The camera is great",5,2019-09-27 17:14:00
"538","I love the camera","it's got to be the best yet and i think i have had every iphone",5,2019-10-19 05:51:00
"539","Great phone","Apple has done it again with the newest iPhone this phone does it all.",5,2019-10-11 15:55:00
"540","Great","This phone is very expensive, but is worth every penny.",5,2019-10-26 06:50:00
"541","iPhone 11 Pro Max","Love the new Midnight Green! I just upgraded from a XS Max, and it was more than worth it.",5,2019-09-21 17:16:00
"542","Great Phone","Great phone I highly recommend to all people. Thank you",5,2019-10-25 20:21:00
"543","Great","The best phone I’ve owned so far. Lives up to all hype.",5,2019-10-25 15:12:00
"544","iPhone 11 Pro","Upgrade for my daughter. She loves it. The camera is excellent!",5,2019-10-17 16:47:00
"545","Good updates","Overall good updates with new camera Face ID and bigger screen",5,2019-10-18 15:20:00
"546","You need this phone","Camera is fast and great only have had it for a day and my iPhone 11 pro max is my bestie",5,2019-09-21 12:20:00
"547","Great","Great product I had a Samsung and changed it’s been the best choice",5,2019-10-13 01:47:00
"548","iPhone 11 Max Pro","Wonderful. Very fast, beautiful screen . Excellent !!!",5,2019-10-25 15:51:00
"549","Loving my new I-11","Setting up this new I-phone  and discovering all the new features, especially the camera.",5,2019-09-20 22:17:00
"550","great camera","best iPhone I have owned so far more durable the other modles",5,2019-10-18 17:34:00
"551","Awesome camera","If you need a new phone this is the one to get. Camera alone is so awesome",5,2019-10-05 15:30:00
"552","Awesomeness overload!","Always been an iPhone user. Never ceases to amaze me... Great phone! State of the art!!!",5,2019-09-20 20:54:00
"553","Best Phone Out There","Battery life is great. Takes excellent pictures. Recommended for everyone.",5,2019-10-04 21:00:00
"554","Very good","I love my new iPhone , great camera. Beautiful picture and videos.",5,2019-10-11 22:34:00
"555","Best Value for Money","I Loved the build quality. The etched screen feels real better on hand. The third ultra wide lens is better than expected. The midnight green color is unique. Absence of force touch is showing impact on texting.",4,2019-09-28 07:53:00
"556","iPhone user since forever","I’m excited about the 3 cameras. 4K video on this is so awesome!",5,2019-10-13 08:12:00
"557","Best iPhone ever made... great phone!","Great product and really nice features for every day use!",5,2019-10-20 04:50:00
"558","iPhone 11 pro max","Love my new phone! The battery life is amazing I’m so happy I bought it.",5,2019-10-04 16:48:00
"559","Very high quality camera.","Love the phone. Huge difference compared to the iPhone 8 in a good way.",5,2019-10-05 02:59:00
"560","Amazing camera","The camera is amazing and adjust to lighting! Battery life is awesome!",5,2019-10-05 21:40:00
"561","got it for my daughter, she loves it!","My daughter upgraded from iPhone 7 and she loves it!!",5,2019-10-22 14:17:00
"562","Perfect","The place was so nice and friendly love it there will be back in the future no doubt",5,2019-09-20 16:34:00
"563","Cool phone","Love the phone but it’s definitely a learning curve here. I upgraded from the 8 plus. I already had an iPad Pro and it’s similar to that except for the camera. Lots of functions!",4,2019-10-17 17:41:00
"564","Summary","Great phone. Easy to use and easy transition to no home button.",5,2019-10-11 19:37:00
"565","Awesome seamless Pre-Order","First time with an iPhone Pre-Order that I’ve been in and out in 5 minutes.",5,2019-09-29 12:03:00
"566","Great iphone","I love this phone. Everything about this phone is great.",5,2019-10-18 15:51:00
"567","Love my new phone","The camera on the phone is AMAZING. My pictures look amazing",5,2019-10-14 10:48:00
"568","Awesome","This phone is above And beyond all others The very best",5,2019-10-19 07:50:00
"569","Love it!!","I love it! It’s an amazing upgrade! Love the camera and battery life!",5,2019-10-04 19:15:00
"570","Great!!!","I love my new iphone 11 pro max. The 3 camera is really great!",5,2019-10-11 16:32:00
"571","Awesome!","Love the new camera on this phone! Takes amazing photos!",5,2019-10-17 16:58:00
"572","Love it","Switched from note 9 back to iPhone for my fiancée and she loves it.",5,2019-10-05 11:15:00
"573","Great","Great camera, longer battery life, better screen resolution.",5,2019-10-13 10:45:00
"574","Easy","Happy to have a new phone that easy to work and use to show others.",5,2019-10-05 16:09:00
"575","Moves thru my apps quickly","I love this phone. My apps move super fast, and the camera is great!",5,2019-10-04 15:24:00
"576","Great new phone","Not much different from the prior version but the camera was nice.",5,2019-10-05 16:08:00
"577","Luv it","3 cameras and so clear - faster and better - luv it",5,2019-10-20 15:00:00
"578","Love the pics","Pictures on this phone are great. Apple did it again!",5,2019-10-18 07:38:00
"579","love it","i really love it . camera takes great pictures 
i really like the face id",5,2019-09-27 16:28:00
"580","Great!","Get this phone. Color doesn’t pop as much, but this phone is great",5,2019-10-04 17:14:00
"581","Best camera ever.","The best phone I’ve ever had, the camera is amazing.",5,2019-10-18 16:10:00
"582","Dope tech","Amazing camera, INSANE battery life. The is a bit heavier but it’s good.",5,2019-09-27 16:44:00
"583","Love it!!!!!!!!!!!","I am loving it!!  All the new features are great and easy to figure out.",5,2019-09-27 15:35:00
"584","Ecellent","item Excellent I like it and I introduce my Friend buy iphone 11 Pro Max",5,2019-09-27 15:25:00
"585","Great phone","I love my phone. I love the camera and even bring it to my holiday for taking pics. The camera is so clear. The screen is big which i like it very much especially watching videos or movies.",4,2019-10-04 20:18:00
"586","Great","I love this cellphone is helpful for all the tasks",5,2019-10-19 11:00:00
"587","great camera","mercedes quality in all aspects. love my new phone",5,2019-10-19 08:34:00
"588","Great camera","I love this phone. Taking pictures are very clear.",5,2019-10-19 08:17:00
"589","Great Camera","Phone is great very happy with my purchase. Perfect size great phone!!!",5,2019-09-27 15:23:00
"590","Great camera","I like it very easy to use  love the camera   Great phone",5,2019-10-11 16:10:00
"591","Awesome phone","Great phone. Apple’s best phone yet. Would recommend.",5,2019-10-15 18:39:00
"592","Love It","So glad Apple finally stepped up their camera game",5,2019-10-18 18:24:00
"593","Love the phone","Camera is wonderful best yet on iPhone ! Love it !",5,2019-10-18 16:07:00
"594","Very good","The best phone i ever had, the camera is great!!!!",5,2019-10-18 15:48:00
"595","Great camera","Phone was deff a nice upgrade from the Iphone x ha",5,2019-10-18 15:21:00
"596","So far so good haven’t use the camera yet","Perfect.....love this new iPhone..................",5,2019-10-18 15:19:00
"597","Great phone","Upgraded after many years with an older phone. So glad I did. Love it!",5,2019-09-27 18:41:00
"598","Awesome iphone","Excellent iphone , I am very please with my purchase",5,2019-10-15 14:59:00
"599","iPhone 11 pro max","By far the best phone I have owned. The camera makes it all worth it.",5,2019-09-27 19:32:00
"600","Great product","I really love this phone!  And the BB tech was amazing!",5,2019-10-11 17:51:00
"601","Great phone","This is the best iPhone yet to come out I would definitely recommend",5,2019-09-27 15:46:00
"602","great phone","love my new IPhone, beautiful layout, very useful!",5,2019-10-16 09:11:00
"603","Great camera","This phone has been great and the camera quality is amazing.",5,2019-10-04 19:34:00
"604","In Love","Love this iPhone.  A bit pricy though.  The new camera is amazing.",5,2019-09-27 15:36:00
"605","Love apple","This is by far the best phone there is. You need to get one",5,2019-10-04 17:14:00
"606","Good phone","Great phone. Just a bit heavy.  Better look than last phone",5,2019-10-04 16:29:00
"607","Great product my first apple","The salesman took his with me and that made me happy",5,2019-10-11 17:07:00
"608","iPhone","Excellent! Happy with my new device. The iPhone or Max is amazing",5,2019-09-27 15:14:00
"609","New and better","Excellent upgrade. Love the camera and other new features.",5,2019-10-04 15:55:00
"610","Well done by Apple","A nice product from Apple.
Fast chip great camera.",5,2019-10-12 23:33:00
"611","Great iPhone","New iPhone is easy to use and takes great pictures!",5,2019-10-11 17:12:00
"612","Good","Great product, love the feel and size of the phone.",5,2019-10-11 12:49:00
"613","Good phone","Great phone so far. Customer service was great and helpful.",4,2019-12-28 21:28:00
"614","iPhone purchase","Phone is good, camera very good. If you are traveling out of country for the first 60 days you must be satisfied with your carriers international plan (At least Verizon ) the phone is locked so you will not be able to use the eSim or other Sim for the 60 days. Best Buy did not explain this “security” change which began inJuly 2019. To be fair, Verizon did provide 1 month international plan at no cost, after we purchased a third party eSim which let to the discovery that the phone was locked.",3,2019-10-12 21:42:00
"615","Excellent","Great phone excellent product I can recommend to friends",5,2019-10-04 15:38:00
"616","Great upgrade","Amazing pictures.  Better battery life. Lighting fast",5,2019-10-07 19:09:00
"617","Super fast phone","Great phone.  Works fast.  Loving it so far.  Highly recommend",5,2019-09-27 15:15:00
"618","Love it!","It is without a doubt by far the best phone i've had...",5,2019-10-04 15:40:00
"619","Great","People were fast and friendly and love the place and the stuff in it",5,2019-09-20 16:32:00
"620","Simply the best phone on the market","The iPhone 11 Pro Max is the best phone money can buy.",5,2019-10-05 09:53:00
"621","The best phone money can buy","The iPhone 11 Pro Max is the best phone on the market",5,2019-10-05 09:49:00
"622","Pleased","Worth the upgrade, even from the iphone max to this.",5,2019-10-05 17:22:00
"623","Love my new phone","The camera quality is awesome. The battery life is so good.",5,2019-09-27 20:29:00
"624","Love the NEW iPHONE 11 Pro Max","The biggest upgrade in the new iPhone 11 Pro Max is the three new cameras. These cameras are fantastic! The wide and telephoto lens work so well and make pictures look great. Night mode also works great and the pictures I have taken in low light look awesome. 

The OLED screen is so brilliant. I have watched Youtube and movies I have in 4K on the phone. They look terrific and the ohone has Dolby Atmos sound. Great experience!

I also love the size. It is almost too big for my pockets, but I don't care because the size is perfect for using the phone, and there is more space to see the images and videos and websites on the phone.

I have not found a negative point in the new iPhone 11 Pro Max.

I previously had the iPhone XR and I like this one much better.",5,2019-09-28 09:23:00
"625","love my new phone.","The new phone is amazing,I highly recommend buying .",5,2019-10-05 08:44:00
"626","Best iPhone","Camera + Battery is amazing, Everything else is as expected",5,2019-09-27 15:19:00
"627","I’m in Love","This camera is amazing and the customer service is the best",5,2019-09-27 15:17:00
"628","It's an iPhone","Not much innovation here and very overpriced, but when a teenager wants an iPhone for their birthday, that's what a dad does. I wouldn't recommend this purchase to anyone else though. Best Buy employees were excellent though.",3,2019-11-22 15:48:00
"629","Great new technology","Love the size and ease of use with the new iPhone Pro Max.",5,2019-09-27 20:21:00
"630","Same phone as the last just added one camera","Im so disappointed with apple from their warranty to their products the main reason i use to buy apple products is because you can return it and get a new one.",4,2019-10-12 07:18:00
"631","IPHONE","Great product and camera, easy to use. Would recommend.",5,2019-09-30 08:51:00
"632","Awesome","Best iPhone in years, definitely worth the upgrade.",5,2019-10-04 16:15:00
"633","Great phone","Love this phone.  Great camera and phone - fast and slick",5,2019-09-27 20:18:00
"634","Great phone","Camera and video are great.  The silver is a sleek color.",5,2019-09-27 19:05:00
"635","Great overall improvement","Great camera, battery life and speed, nothing to complain",5,2019-09-27 18:26:00
"636","Luv this smartphone","Smartphone is smart looking and great updates. Glad I got it!!",5,2019-09-21 20:54:00
"637","iPhone 11 Pro max","Phone is nice but only worth the upgrade if you really want a bigger screen or you have had a ip6 or so to really benefit the new features.",4,2019-10-25 18:02:00
"638","iPhone 11 Pro max","Phone is nice but only worth the upgrade if you really want a bigger screen or you have had a ip6 or so to really benefit the new features.",4,2019-10-25 18:00:00
"639","This phone is awesome !!!! I love it","Amina in mobile helped me set it up she was GREAT !!!!!!",5,2019-09-27 15:25:00
"640","Great camera","Love the new camera takes great pics and I love the size",5,2019-09-27 15:22:00
"641","Awesome","Excellent camera - nice full screen - great sleek look!",5,2019-09-28 08:02:00
"642","Works great","Really like the display but the new os seems a lil off, with updates it should be even better",4,2019-11-27 09:18:00
"643","Best IPhone Yet","Camera is great, good solid upgrade, highly recommend",5,2019-09-27 16:52:00
"644","Great Cameras","Great IPhone, I’m so glad with Apple, they did again.",5,2019-09-27 16:39:00
"645","Great Phone","Great Phone! Love the camera on it and the new color!",5,2019-09-27 15:36:00
"646","Great phone","I love this phone, great camera, great screen quality",5,2019-09-27 15:35:00
"647","iPhone 11 pro max 64gb","I love is that simple ,perfect design, quality  is amazing",5,2019-09-21 19:39:00
"648","Still getting to know what’s new!","Love the bigger, clearer, easier to read/see screen!",5,2019-09-28 05:31:00
"649","Great figures and best iphone","I finally got the feel of my Pro Max 11 and love all the new figures and upgrades. Best birthday present I got in a while for myself.",4,2019-10-24 09:06:00
"650","Best phone ever","Still finding things to do on it. Love this phone!",5,2019-09-27 17:26:00
"651","Nice features","I am digging the new phone like the features on it",5,2019-09-27 17:09:00
"652","Great camera","Great phone !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",5,2019-09-27 16:27:00
"653","Great upgrade","Excellent, upgrade, much more features and love it",5,2019-09-27 16:18:00
"654","Awesome Phone","Works great. Fast and good size. Love the color...",5,2019-09-27 15:11:00
"655","Love my new iphone","This phone is great. I thought I wanted it for the camera but that is a small part of why I love it.",4,2019-11-15 19:01:00
"656","Great Screen","Very clear and bright screen.  They lost one star on the color.  Green looks more gray than green in most lights. Camera is awesome too.",4,2019-10-18 17:20:00
"657","Overall great phone.","Going from an xs Max to this phone was not much of a difference. The camera is cool but some lighting makes the colors super saturated and a lot of noise.",4,2019-10-04 15:21:00
"658","Great upgrade","Great upgrade. Nice color. Works great with new iOS.",5,2019-09-20 16:50:00
"659","Better than any iPhone!","Coming from a Xs Max, Definitely worth the upgrade!",5,2019-09-21 01:01:00
"660","Luv Luv luv","Best decision upgrading to the latest n greatest!!",5,2019-09-21 20:55:00
