"","Heading","Text","Rating","Time"
"658","So far great product","It is painful how expensive iPhones are getting, but it is a good product.  So far performing as expected, no problems.",4,2019-10-04 16:39:00
"659","Takes great pictures & videos","I love the 3 cameras. A little bigger than I wanted but I’m getting used to it",4,2019-11-08 19:44:00
"660","Great Color","I like it better than my iPhone 6S. It's bigger. The camera is better and face id is awesome.",4,2019-10-23 00:23:00
"661","Wonderful state of the art phone.","Not happy with the size of the phone. Perfect for a women to keep in her purse but too big for a man to keep in his pants or shirt pocket",3,2019-12-06 16:28:00
"662","Easy to use!","Easy to switch from Android to the Iphone 11, and works great.",4,2019-11-09 17:33:00
"663","Good phone","I really like this new phone. Transfer of information was not as smooth.",4,2019-10-25 22:48:00
"664","Good Looking Phone","The camera is awesome. Very clear. It's also bigger than my Iphone 6S.",4,2019-10-23 00:19:00
"665","Great camera","Camera is really awesome other than that  nothing really different",4,2019-10-26 21:48:00
"666","So far so go good","It’s been good so far! I like it and my wife likes it",4,2019-11-08 15:43:00
"667","Ok phone","The phone was ok, just Very over priced . Wish had more colors.",4,2019-10-13 12:01:00
"668","very nice iphone","Still learning to use after upgrading from an iphone 6",4,2019-10-18 22:15:00
"669","iPhone 6 had fewer problems","Phone has static when ringing.  The rings in car with Bluetooth and rings on phone at same time.",3,2019-12-01 21:11:00
"670","Poor screen","Purchased for teenage girl.  Shattered screen at first drop.  So much for gorilla glass. Cheap made in china.",3,2020-01-17 21:24:00
"671","Great phone for a great price","I’m not really good at reviews but here goes. So I had an iPhone 7 until I bought this. I got used to not having a home button in twenty minutes after using this phone. The swiping is so easy and Face ID is amazing. Having two cameras stabilizes the angle of your outward facing photos taken. YouTube reviewers had shown the same images taken with both an XR and 11 and the position of the photo images made the focus more in the middle whereas the XR would change the angle a tiny bit to where certain objects being focused on were angled wrong. Sorry for saying the word angle so much, I’m just not good at describing this stuff. I would recommend you watch all of the YouTube videos comparing the newer iPhone models. This phone has night vision to enable Face ID in the dark. Whereas my 2018 iPad Pro cannot read my face in the dark. I don’t know what else to say, except that you should read every review and watch every review you can to decide on which iPhone is best for you. This phone is the cheapest iPhone that came out in 2019 but that doesn’t mean it’s bad. I love this phone very much. It has a really good battery life and standby time. Much better than my 7 which by the way I had the battery for that phone replaced and restored to 100% battery health a week before buying this and that battery sucks in comparison to this one even with the 100% restore. So yeah I’m happy with my phone. Also I use my phone mainly for music and I can listen with my AirPods all day and my phone will be at 40 something percent when the day is almost over. I know my grammar is bad. I just want people to know that this is a good phone",5,2020-01-24 18:04:00
"672","Ether than last years!","Good product at a great price. It was time for an upgrade!",4,2019-09-27 15:32:00
"673","distortions in tv required me to return it","had to return the original tv due to distortions in the screen.  not BB's fault, but a nuisance nonetheless.",3,2020-01-04 12:58:00
"674","Nice color","My daughter liked her 7 camera more, but likes the red color of this phone",3,2019-10-04 15:46:00
"675","finally got activated","getting phone bought from best buy activated by verizon was a total pain in the butt.  the Verizon Sim card shipped from best buy had to be replaced with a card from verizon and a hanging out on verizon support chat FOREVER.  

Hopefully the phone works and doesnt get smashed.",2,2019-12-05 22:06:00
"676","Nice Case","The case does provide extra protection if you drop your phone.  However, I didn't like the feel and decided to return it.",3,2019-12-13 17:26:00
"677","Gift","Was a gift for my wife.  She likes it, and I know nothing about iPhones so I can't be much help.",3,2019-12-27 15:28:00
"678","new iPhone!","I upgraded my iPhone 8 to an iPhone 11 and could not be happier.",3,2020-01-18 06:07:00
"679","Great phone with real all day battery","I upgraded to this phone from an iPhone 6s and it is a huge improvement. On the second battery in my 6s the phone would die after a few hours of moderate use. With the 11 after a full day(12+hours) of moderate to heavy use I have yet to put the battery lower than 35%. I much prefer Face ID over Touch ID and it is almost instantaneous. I compared the screen side by side to the Pro and besides the blacks being slightly blacker the resolution difference is not that apparent to me for everyday use. Cameras and photo processing are excellent. If you like the iPhone ecosystem then this is a great phone.",5,2019-10-18 17:14:00
"680","This phone is a great deal !","You get more bang for your buck with this iPhone than any other model.  It is easy to use and the battery holds a charge for a couple of days.  The new swiping that replaced the home button is actually easier, and I love the face recognition",5,2019-11-18 16:14:00
"681","Hate it","Bought this phone after loving my previous 2 iphones, 6s+ and 8s+. Absolutely HATE it. I bought it the day before leaving the country for 3 weeks and missed the return window. Face ID sucks. Screen is ""larger"" but it feels smaller since my hand is blocking part of it most of the time. Screen was very easily scratched compared to my last 2 iphones they definitely changed something there. Never even needed a protector and a few weeks with this it looks terrible. 

To boot I specifically asked the salesman if I would be able to use the phone overseas since I was flying out the next day and since I was paying for the phone in full he said yes no problem, but Verizon locks ALL devices for 60 days so there's nothing I could do. I was basically without a phone for 3 weeks unless on wifi and still missed the return window. Wish I never bought it.",1,2019-12-30 13:01:00
"682","Not a great product","Screen seems like it needs calibration. I was much happier with my old iPhone 7.",3,2019-12-19 13:33:00
"683","Love the phone.","Ok took awhile for sales clerk to get into system.",3,2019-12-20 19:23:00
"684","Can’t rate at this time","Haven’t had the opportunity  to transfer data from old phone.",3,2019-12-07 16:06:00
"685","Ok terrible for beginners","Ok but terrible for beginners and mature buyers.
Also very expensive with only a few more features beyond IPhone 6 that I replaced",3,2019-09-27 17:39:00
"686","Great battery and camera","Great value, easy to use, large storage, great picture quality",5,2020-01-10 21:39:00
"687","Ok","Love the color. Needs to work out tech 
  Issues. Hope the battery lasts",2,2019-10-17 21:38:00
"688","Wonderful phone and was easy to set up!","This phone was extremely easy to set up.  I selected the wrong set up option the first time around but was able to easily and quickly reset the phone and set it up the way I wanted to.  The best part of setup?  It automatically downloaded all the apps from my old phone, saving me hours of time!  Love the new cameras!  Love the new colors!  Of course I selected my favorite:  purple!  The only issue I had with the phone resolved itself:  I could not hear calls unless I placed it in speaker mode, a minor-ish issue.  The sound on calls works perfectly now.",5,2020-01-17 22:12:00
"689","Mad","I should not even get charged a restocking fee. The phone would not activate when I got it. That’s the reason why I had to send it back. That’s mess up. I’m not happy. I’m done getting stuff on Best Buy.",1,2019-12-01 18:31:00
"690","Not pleased with product upgrade","This purchase was to replace IPhone 6 for being an 11 very little was an upgrade. Also more difficult to use for mature user. The sales person was not very helpful in teaching how to use this purchase",2,2019-09-27 17:42:00
"691","Love this phone!","Upgraded from the iPhone 6s Plus an what a difference.  The speed is fabulous and battery life is much longer (2 days easily).  Pictures are impressive.  Can finally do close-ups.  The colors a vivid and the screen size on the regular 11 is larger than the 6s Plus.  Purchased for my daughter also and she could not be happier with her 11.  I have not even begun to figure out all it can do.",5,2020-01-20 11:27:00
"692","Love this phone.","I had the iPhone 7 for over 4 years and the phone itself was in great shape but the battery life was awful. I’d have to charge it 3 or 4 times a day. I needed to upgrade. After doing research i decided on the iPhone 11 and i am very pleased. The purple color is beautiful. It’s a bigger phone but it’s not massive. The battery life is excellent so far. I charge it every other day. The camera is great. I’m very happy with this phone.",5,2019-12-15 08:33:00
"693","Camera takes the best pictures!","This phone is easy to learn how to use, even for a beginner! Its even easy for seniors (as I'm one of them). the price was just right and I thought it was going to be a lot more. I love the color! If anyone is thinking of getting a new cell phone or just up grading this is the phone to get.",5,2020-01-24 15:38:00
"694","Excellent","This was an upgrade for my son from an iPhone SE. Great features, beautiful Red color, great battery life, and the camera is very good. iOS 13 works seamlessly so far on this device. Great option for anyone that’s wants to upgrade but doesn’t really need all of the perks the pro line offers.",5,2019-09-24 12:13:00
"695","Phone is good","Verizon rep told me that all of my pictures were on the cloud and would appear when I turned on the new phone. He was wrong and as a result I lost valuable memories that I cannot get back. I should never recommend Best Buy for a place to buy a phone.",1,2019-12-13 15:31:00
"696","Great upgrade from the 10(x,xr,xs)","I traded in my Iphone x for the 11. I believe this is worth the money than going to the Iphone 11 pro. 

I you dont need: 
telescope camera lens (3rd lens)
additional antenna
Stainless steel trim
Midnight Green color
1-2 hours more battery life
2 more meters under water
2688 x 1242 resolution instead of 2426 x 1125

Then get the 11. Just saved you $300+ if you get the 11",5,2019-12-11 12:35:00
"697","Great Camera and Interface","My wife upgraded to the iPhone11 from the iPhone8 and the screen and camera great improvements. It took a little time to get used to no home button, and the charging port change but overall the phone is easy to use and it's perfect if you have other apple products or like to take pictures.",5,2019-12-14 07:38:00
"698","Best iPhone!!!","The iPhone 11 is by far the best iPhone I have owned over the year! The following features were immediately impressive: longer battery life, fantastic pictures, ease of use, great standard apps and settings. I would recommend it over older models..",5,2019-12-29 09:35:00
"699","never buy from best buy","I got this for my daughter for christmas and it came without a sim card so my daughter was upset all day- I will never but from best buy again",1,2019-12-27 16:24:00
"700","Screen is easily scratched.","The screen is terrible.  It is easily scratched. The phone wasn't dropped or anything and there are now 2 scratches on the screen.",1,2020-01-03 16:01:00
"701","Would rather have 8S phone","Hard to use,  volume level to low, hate volume button..",2,2019-09-28 15:23:00
"702","Great price and product!","Christmas present for my husband who was way over due for an upgrade! Best Buy had the best price I could find and he loves his new phone. It's easy to use, great battery life, and great camera.",5,2020-01-03 23:06:00
"703","Easy to use camera and great quality","The camera is great and I am finding this phone very easy to use on all levels.   The size is perfect for me and fits in my purse easily. 
 I did not want to spend this much money on a new phone but so far I think it is worth every penny.
I love the purple !",5,2019-11-20 09:45:00
"704","Never should have purchased this item!!!","My iPhone 10 was far superior to this I phone 11.  May I trade it in for iPhone 10 without any charge?!?",1,2019-10-18 21:16:00
"705","Very easy to use right out of the box","Love this phone.  Love the color!  It takes really nice pictures.  I am very pleased with this phone.",5,2020-02-08 15:43:00
"706","Great iPhone","This is an upgrade from and iPhone 6 and has a much improved camera, screen, speed and battery life. We love the apple photo options and portrait mode takes amazing pictures.",5,2019-12-27 17:54:00
"707","Easy to use and get around from app to app","The pic from camera are awesome. Easy to go from APP TO APP. I LOVE THE FACE ID",5,2020-02-14 17:33:00
"708","No service","Got a fancy new phone that doesn’t work. This is a business line and I’m told I have to wait 2 business days for the system to process.  I’ve spent 6 hours today touring to get my phone working and I’m defeated.",1,2019-09-20 17:31:00
"709","Love iPhone 11","Upgraded from 7 and the new navigation was very intuitive and so easy to use. Love the new camera and battery life is amazing. In store pickup was so fast and easy to!",5,2019-12-20 15:48:00
"710","Great phone for anyone!","Love the new phone and all the colors.... Got this in white for the wife because I already got the daughter the red one.  Love the battery life and new camera options!  Apple never disappoints!",5,2019-12-04 12:10:00
"711","Nice Phone","Great phone and really nice camera,easy to use,they several colors to choose from.",5,2020-02-08 06:42:00
"712","Big screen. Son loves it","Gift for son. Large screen. Loves the red. Easy to use. Has a long battery life. Goes all day with one charge.",5,2020-01-19 19:35:00
"713","Great phone","What can I say? We are addicted to our phones and when the battery starts to go on the older version, we need a new one. 
The screen and color are great, the size is good and the camera takes good pictures. It does everything we want a Phone to do!",5,2019-10-19 11:32:00
"714","Beautiful pictures, long lasting battery","The camera takes awesome pictures. So many different functions on the camera.",5,2020-01-31 17:59:00
"715","Great phone!!","My daughter loves her New IPhone 11! Camera is great and battery life is good. Especially loves the lavender color.",5,2019-12-28 21:46:00
"716","Great Phone","Good Performance, nice camera, takes great photos and videos, sleek and love the color!",5,2020-01-03 17:33:00
"717","Good phone","Easy to use, good camera. large screen for the size of the phone, love the  facial recognition, takes excellent pictures, large amount of storage.",5,2019-11-22 15:27:00
"718","Love the color and the battery life","I've always eyed red version iPhones but I never really liked any of them and XR, while looking the color I wanted, was not the specs I wanted. But with this 11, I was finally able to let go of my iPhone X and move on. The display compared to iPhone X is different, and maybe it's inferior to some people, but to me it doesn't seem inferior as I can do everything I normally do on the phone okay. If you need color accurate phone to do photo or video editing, then it's not the phone you need, but then again, if you need to do it that badly you probably have a tablet or laptop for that.

Also, the battery life has been amazing. I sometimes forget to charge my phone overnight and with the 11, that is ok.

If you're looking to try iPhone or upgrade from an older iPhone and want a great value, this is it, especially with deals Best Buy has on this frequently.",5,2020-01-03 15:52:00
"719","Great battery and camera","Battery life is excellent and camera takes beautiful pictures. I took a picture of the sunset on Pismo Beach Pier and nobody believes I took the picture, they say it looks like a post card.",5,2019-10-11 16:15:00
"720","Great new color","Love the new color option and camera is much improved. Great battery life!",5,2020-01-03 16:31:00
"721","This phone has a great camera.  all I need","My iPhone 7 was really good even though it was old, still the 11 is awesome!  It holds its charge for 2 days and is very intuitive.",5,2019-11-18 16:03:00
"722","Great iPhone","Best iPhone I've owned. Larger picture and excellent camera. Black Friday prices were great at Best Buy!",5,2019-12-06 15:49:00
"723","My daughter loves the simplicity of iPhones","This is the first iPhone in the family, the wife and I have Samsung Galaxy phones. My daughter loves the camera and photo functions, which are definitely geared towards kids and their love of emojis and avatars.",4,2019-12-13 15:27:00
"724","Nice phone","Nice phone, camera takes great pics and the battery life is excellent.",5,2019-12-27 18:57:00
"725","Great Upgrade","Have been an iPhone user for years. This is the first time I’ve bought the latest and greatest phone after my iPhone 7 battery was dying. 

It has been a terrific upgrade.  Easy to get use to the Face ID as the home button replacement. 

My only complaint is that you have to use the volume and right side button simultaneously to turn the phone on& off. Not sure why Apple made this change from previous phones.",5,2019-12-06 11:07:00
"726","Great Phone!","Great phone!  It’s very easy to use and very stylish. The camera is an upgrade from previous models and takes very clear pictures.",5,2019-11-01 16:43:00
"727","Great phone","I like the easy operation and the camera is great. The picture quality is great. The new updates are also great.",5,2019-11-15 19:57:00
"728","Waited and waited and waited!","Before I finally made up my mind on the iPhone 11, I still had the iPhone 6s which I got when that was new. I watched all of the iPhones that came out after go by and finally decided to get the 11. Boy am I glad I did! I love everything about the phone. The camera is amazing, the new way to take a screenshot is much better and the the size is just perfect! It only took a few hours to get used to not having a home button. Oh, and the white is just gorgeous!",5,2020-02-14 22:21:00
"729","Great Phone! Perfect camera!!","Love the phone 
Easy to use and great camera!!! Love the color Purple!!!",5,2019-12-06 15:32:00
"730","Great Phone & Camera","I love this phone!  The size is perfect, it's easy to use and the pictures are fabulous!",5,2019-11-21 11:27:00
"731","Good upgrade","So I went back to Apple, after being on Samsung for almost 4 years. I had a note 8 and was skeptical to upgrading to another Samsung, as I did miss things from Apple. After playing with the phones I was still indecisive. So I spoke to a rep and the best move was going back to Apple! I love Samsung’s note series but I just don’t use all those features. Now I did want the pro max but I just couldn’t see spending so much monthly on the phone. I’ve had this phone for two weeks and the battery is great, camera awesome and it’s fast. Like I said I did want the pro max so I do miss having a big screen.",5,2019-12-30 08:20:00
"732","I love my new phone","Love this phone and purple is my favorite color.so easy to understand and the pictures are great",5,2019-10-18 22:46:00
"733","Great phone.","So I upgraded from a 6s to the iPhone 11. It is taking some getting used to the new design of the phone. My biggest issue is getting used to the screen going edge to edge. I keep touching the screen with my other fingers and it interferes at times with what I am doing. It is a mi or inconvenience and will not be a problem once I get used to the design. The camera is great, much clearer pictures than I got before. So far, everything is running smooth with the operating system. Looking forward to this phone lasting me awhile.",5,2019-12-20 21:28:00
"734","Worth every penny!","I am a HUGE audiobook fan and have gone thru countless pairs of headphones including several of the “True Wireless” style.
I LOVES the ease of using only headphone with the TWS style and had already bought about 5 pair through the year because each pair would inevitably fall apart months after purchasing - but nonetheless I was committed to finding the perfect pair of TWs headphones! In fact so committed I had developed serious damage to my ears from wearing the ill-fitting contraptions!
After a recent doctor visit, I learned that I had double ear infections on account of those TWS headphones, so I had the green light from the hubs to spend whatever amount just so I’d stop talking about it AND because obviously “I needed them ;)”.

With that background in mind, the sound and fit of these are absolutely right on! Not once have my ears been the slightest bit tender and since wearing them I have regained all the hearing back in both ears I hadn’t realized I had lost until now.

Hey Siri also works how we wished it had for the last 10 years which is to say she basically just worked how she was supppsdd to.’this feature ended up being the one I was most surprised with because I didn’t really have much hope I’d ever use Siri like I do Alexa but I was wrong !",5,2019-11-23 04:55:00
"735","Another Quality Apple Product","Outstanding phone with all the usual iphone features and much improved camera as well as slightly better battery than the XR. 128 gb storage is the sweet spot and should be the starting point for ALL iphones. Screen resolution is better than you'd expect. iOS 13 is a little buggy right now but will get better with updates. If you don't mind paying the Apple tax this is a great product that should meet all your cell phone needs.
(sidenote: shopping on Best Buy website is a mess. Decision to replace weekly ad with top deals is a HUGE head scratcher. I find myself spending less time shopping on the site than i did previously. Come on Best Buy..FIX THIS)",5,2019-10-20 06:04:00
"736","Nice phone","The IPhone 11 is a pretty nice phone. I love everything about it except the size. I am used to a smaller size so this is the major thing I have to adjust to. After making a few adjustments now my battery life is wonderful you must shut off the automatic mail push option to manual hey Siri option and background refresh to extend battery life. I love the wide camera option and the dark mode feature. You won’t be disappointed with this phone.",4,2019-09-28 07:19:00
"737","Great Pics and Battery Life","I’ve just upgraded from an iPhone 5s so needless to say, this was a huge jump in functionality and features.  Was easy to learn all the new and exiting features, easy to set up and the Best Buy rep. That helped us was fantastic.  Good experience all the way around.  Love the fact I can now get 2.5 to 3 days out of the phone before having to recharge and I’m constantly on it for work and play.  My pics are so much better now, even before any editing. The zoom feature on the 11 works great without the usual graininess.",5,2019-11-22 18:05:00
"738","I upgraded to the I phone 11 - great camera.","Great camera.  learning curve is not difficult after using an I phone 6 for 4 yrs.  Camera has 2 lens and self adjusts to dark surroundings.  I took a picture of my veranda in the dark and it lit up the furniture as though it was daylight.
I certainly have much to learn - but I dislike the options of clicking on a person's photo or name to send a message.  Typing in their name and having name recognition is so much faster.",5,2019-12-20 20:21:00
"739","Love it!","I love the camera. The picture quality is great especially for taking pics of my kids. Battery lasts WAYYY longer than my 8plus.",4,2019-10-19 10:25:00
"740","Great phone","I upgraded from an iPhone 7.  It took a bit to adjust to the changes. (No home button and all the swipes) but I am enjoying it now.  The battery lasts a long time and I enjoy putting it on my cordless charger dock.  Sometimes I must power the phone off and reset it as it stops working on the dock.  Other than that, it is great.",5,2020-01-16 01:51:00
"741","Great phone","It took some getting used to the changes that were made to the iphones - I hardly miss the button now.  The first day I was lost without the button but within a day I got the hang of it.  Battery life is great - hope it doesn’t go down when a new model comes out.",5,2020-02-07 19:43:00
"742","Great phone","I am impressed how long the phone is holding a charge. I don’t have to charge my phone every night anymore. This is great. Haven’t had a chance to use the camera yet but I’m sure they will be great. 

The phone is easy to use. I was afraid that since it didn’t have a home button that it would take a learning curve to learn to operate. That wasn’t the case. I like my new phone.",5,2019-12-20 19:14:00
"743","Great phone!","I had some issues, probably from the IOS 13 bugs restoring this phone from a backup. It froze up, shut down and would not power on. After a visit to BB a tech got it back up running using vol up, vol down and power button combo unfroze the phone. After a couple of IOS 13 updates it works fine. Battery life is incredible! All day of sometime heavy use without a mid day boost. Love the wireless charging, but Apple should throw in a wireless charger rather than making us buy one separately. I huge update from my old iPhone 7.

Low light pics and wide angle photos are fantastic!",5,2019-10-11 20:40:00
"744","from a 6 to an 11 and I can still keep up!","I'm old! I have an iphone! I love the new camera; portrait mode is my favorite! The motions for use are still intuitive. I'm sure my new iphone does 1000s of things I have't discovered yet. Super fun to use! 

Now get off my lawn!",5,2020-02-07 15:44:00
"745","Awesome upgrade!","Coming from a way old iPhone6, this 11 is a major, major, major upgrade. Camera of course is leaps and bounds better.  What surprised me the most is the fluid speed and smooth operation.",5,2020-02-21 16:05:00
"746","Amazing phone!","Absolutely in love with this phone!! I traded in my iPhone X (which I was hesitant about doing since it was so similar) & I am so glad I did. The purple is such a beautiful color & I love the size of the 11. Battery life is excellent. I don’t notice not having the OLED screen like I thought I would. The price for the phone is on point as well. Camera is exceptional considering the price.",5,2019-12-03 10:45:00
"747","Great New IPhone!","Nice new iPhone. Now u get to Personalize your phone with different colors and accessories. The camera is very nice makes you wanna always take selfie’s and other photos. The battery has great life to it compared to my older iPhone. I’m very happy with my purchase.",5,2020-01-10 17:53:00
"748","Enjoy the upgrade from my i6.","I am still in transition status. Some functions the same, some new. The transfer of data to the new phone went well with one hick-up. The apps went into a constant waiting status. As it turned out, a simple turn off, turn on of the phone, allowed the apps to complete. Picture quality is great.",5,2019-12-20 18:22:00
"749","Love the new IPhone","New phone is great, this 11 takes great pics, has some new features that took a bit to get used to since I was graduating from the 6s plus.
I like that it is a bit smaller, fits in small back pockets easier.
I think this is the perfect upgrade for those that want a good phone that takes good pictures and video at a reasonable price.
If you’re looking for a higher quality camera, I would recommend one of the other 11’s",5,2019-10-26 09:43:00
"750","Good phone","Nothing is ever a perfect five star. That being said, I actually went from and iPhone 6S plus to the iPhone 11. My iPhone 6s Plus battery and the phone were just starting to slow down so I decided to buy a newer phone. Just like all cell phones they all run great and fast as expected when you first buy them. I do like the wireless charging feature because constantly plugging in and unplugging the phone from the charging port will eventually damage it just like it did on my iPhone 6S plus. The camera is definitely a lot better.",4,2019-12-06 17:18:00
"751","Great phone","Got it for my wife for Christmas and she loves it the camera takes good pictures and apple connects to the car, it will show the maps on screen so it’s like having navigation built in",5,2020-01-25 23:54:00
"752","Great Phone!","Upgraded from Iphone 8 and love it! I thought the smaller size would bother me, but it is the same size as the actual screen on my 8 plus. Took me a little bit to get used to some of the ""new"" stuff, but it didn't take long.  Love the pictures I get from the camera!!!  Overall it is a great phone and I would recommend it to anyone.",5,2019-11-17 20:01:00
"753","Fantastic Phone","Upgraded from my iPhone 7 Plus and couldn't be happier. The camera is incredible, the processor is very quick, and the battery lasts all day. I don't really see a reason why you'd want to pay hundreds more for the Pro or Pro Max.",5,2019-12-31 09:24:00
"754","Excellent phone , very happy I made this purchase","excellent phone, works well easy to use, love the color I chose(purple), Pleased with the person at Best Buy that helped me , patient, helpful and knowledgeable.",5,2020-01-31 16:31:00
"755","Great camera quality!","I was very excited to experiment with the new camera on the new iphone 11. The pictures are clear. There are cool new options with video (slo-mo is excellent) Great phone at a reasonable price.",5,2020-01-14 12:35:00
"756","Best iPhone yet!","My wife just upgraded to the iPhone 11 from her iPhone 7 and she is really enjoying the new features and hardware. The camera is vastly improved, both the photos and video. The build quality is superb. And the iOS software just keeps improving each version. So definitely a great choice if you're into the iOS/Apple ecosystem! Good time to upgrade from a iPhone 7 or iPhone 8.",5,2019-10-18 16:03:00
"757","High quality at a great price!","Upgraded from a Samsung phone and was surprised with the quality of the camera, especially the front facing “selfie” camera. Easy to use in all aspects and love the Face ID security!",5,2020-01-16 10:25:00
"758","Amazing phone, best value in lineup","Great features, battery life, camera, etc.  Amazing value, especially at this price point.  Probably the best option for most people!  Fast, great screen, and great size.",5,2020-01-21 09:19:00
"759","Great camera, takes excellent pictures","This was a present for my husband.  He loves the 11 I phone.  He especially loves the Carmen.  It takes excellent pictures",5,2020-02-14 16:53:00
"760","iPhone  11 is a great upgrade!","I just upgraded from the iPhone 6s to this iPhone 11. It is a great phone, just the right size, two camera lenses are perfect and the battery lasts all day!
Best Buy had the best price as well and helped with the set up when I had some trouble doing it.",5,2019-12-06 18:53:00
"761","Thrilled with the phone","Purchased this phone for my wife to replace her iPhone 7.  She seems to be enjoying it, which is nice because she does not usually like to make changes in technology.  The camera is great and the phone is fast and has great battery life.",5,2019-12-13 18:16:00
"762","like the camera.","like the camera, many options for the pics. still getting used to the phone. it's different than the android I have been using for about 8 years. my son and grand sons have been helping as they have I phones.",5,2019-12-28 06:36:00
"763","Great help walking me thru new phone. Love the lav","See the above comments. Was so much easier this time switching my Old phone apps etc to new phone. Best Buy sales lady was THE BEST EVER. Even a dinosaur like me was comfortable immediately. The camera and sound are leaps and bounds better than my 6plus. Love love love my lavender color!",5,2019-11-15 16:30:00
"764","Best Phone Hands down.","I’ve been an iPhone user for almost two years now I sent form an iPhone 6 to the iPhone 11. Omg I love it love it. I’m so happy about the side button instead of the front button. The camera takes quality pictures.",5,2019-12-20 15:22:00
"765","Love this phone","I love this phone, so very easy to use. I like that there isn't a home button and the transition was easy to do. Very quick responses, great cameras, and the full screen is fantastic.",5,2020-01-04 23:25:00
"766","One of the best IPhones I’ve ever owned","I love the security features and the camera is awesome. The color I selected is yellow which I adore so much. My iPhone 11 is the best and I highly recommend this item",5,2020-01-10 15:26:00
"767","Love it","I take a lot of photos and the camera is excellent love the filters also like the Face ID better and faster then putting in a password.",5,2020-01-18 06:58:00
"768","Awesome camera and easy interface","I love Apple products.  They never let you down and it’s so easy to use!!",5,2020-02-21 17:06:00
"769","Great battery life","I love the battery life on this phone, especially compared to my old phone. Camera takes great pictures",5,2020-02-03 18:45:00
"770","Great smartphone","Had a iPhone 6s Plus and this is a significant upgrade from that phone.  Everything is better especially camera and battery life.   I’ve only had it a week so haven’t checked all features but plan to do so.",5,2019-12-06 16:24:00
"771","I love this phone!","Love how smooth and sleek the phone is! Happy I got the lavender color! And the camera is amazing! And battery life!!!",5,2020-01-24 16:16:00
"772","Great Value","Purchased the iPhone 11 and am enjoying it so far. I was able to purchase it on a sale they were having so the cost is easy to handle. Love the soft purple, nice color without being to loud.",5,2019-12-13 18:22:00
"773","Battery Life is amazing","The claims of a longer battery life are true. I love the size and pop of color. A nice economical option for those of us that want the improvements without The cost",5,2019-12-28 10:31:00
"774","Great update on Apple iPhone 11","This iPhone 11 is a wonderful update over the previous iterations. Its super-fast processor, great camera, size, color, the decent price point make it something to behold. My daughter loves this phone.",5,2019-12-06 15:22:00
"775","Easy to use with great features.","So far I am loving this iPhone and have no complaints. It has a lot of nice features and a great camera.",5,2020-01-31 15:15:00
"776","I phone 11","Love my new I phone 
Love the new features went from a 5s to am 11
Love the 2 cameras 
Love the available colors
I chose lavender love it with the Kate Spade case",5,2019-12-28 11:43:00
"777","Great phone!!","I get so many compliments on the mint green color. The camera in the iPhone 11 is great. I don’t miss having a home button.",5,2020-01-17 19:15:00
"778","Great phone!","Love this phone, l made the switch from an android, and don’t regret it at all so easy to use and navigate The camera is amazing!",5,2020-01-13 08:42:00
"779","Iphone 11 - love it!","Love my new Iphone 11.  I had to get use to no button on the bottom front of the phone but I have figured it out now. The only thing I don't like is that you have to swipe down from the corner to see that you set your alarm. It used to show on the front screen on my Iphone 6S. But this might be an IOS 13 thing and not the actual phone. Outside of that - I love it. The pictures I take are so much better than the pictures on my Iohone 6S.",4,2019-11-08 16:02:00
"780","Nice phone, Nice color!","Daughter is thrilled with purple iPhone.

Phone is fast, features are wonderful.   Battery life is AMAZING!!  So is camera!

Very happy with this purchase and will keep it for a long time!",5,2019-12-06 17:16:00
"781","Love!","Pretty lavender color. Easy to use and so many fun new apps!!! Thank you to the lady who assisted us. She made it easy and smooth transition out of my old iPhone 7.",5,2019-12-20 15:34:00
"782","iPhone 11","Love my phone!  The quality of the picture is unbelievable! I also like not having a home button.  Very easy to work!",5,2020-01-16 13:34:00
"783","Love the phone!","Upgraded from an iPhone 8 to the 11, great decision. Phone is excellent, camera quality is top tier, and the color red is a great conversation starter.",5,2019-12-26 21:25:00
"784","iphone 11  great camera and features","The iPhone 11 is easy to use and has a great camera.",5,2020-02-23 16:20:00
"785","easy to use...","It was an easy transistion to the Iphone 11.  Great camera and maybe the best was the customer service is setting up two new devices.",5,2020-01-03 16:44:00
"786","Love my new iphone","This is the best device yet. My battery life has been better than any prior device. On top of that, the photos are amazingly crisp. I hope this is the last update for a while as it's getting pretty expensive to keep up with the rising cost of the device.",5,2019-10-21 13:47:00
"787","Truly exceptional!","Tremendous improvement over an iPhone 6+! Great battery life, and ease of use. Our a Best Buy representative did an exceptional job! Would recommend Sara for any phone purchase!",5,2019-12-06 15:20:00
"788","Great upgrade from my iPhone 8!","I have been using this phone for a little over a month and I am enjoying it. I like that the screen size is close to what I previously had, but is durable and the screen is clear. The camera is an upgrade and takes amazing photos.",5,2019-11-03 07:09:00
"789","Love it","Great phone and awesome camera. Easy to use daughter loves it",5,2020-02-15 07:50:00
"790","Very easy to use.","My parents love their iPhone 11! Bought my parents the red color. They enjoy the vibrant color.",5,2020-01-24 16:22:00
"791","The Apple iPhone 11 is a great phone!","I love my apple iPhone 11 in the purple color. The Camera is the best camera so far for all the iPhones and I love The face recognition.",5,2019-12-28 13:58:00
"792","Awesome camera!","I love this phone! A lot of the same qualities of the 11 Pro, but not the price! The camera takes amazing pictures!",5,2020-01-07 16:04:00
