"","Heading","Text","Rating","Time"
"395","Outstanding Phone","I’ve have all the iPhones and this is the best. The Camera is so good I want to take a photography class.",5,2019-10-17 16:42:00
"396","Great camera!","Best iPhone yet. The battery lasted me almost two days before I had to charge.",5,2019-11-09 09:14:00
"397","Great features","I love this phone.... I’m never switching I love my iPhone",5,2019-11-25 22:39:00
"398","Love it","So glad I upgraded picture quality is outstanding and I have more than enough space.",5,2019-11-03 10:56:00
"399","Nice phone","I love my new phone I left Samsung and now I’m Apple for life",5,2019-11-22 20:07:00
"400","Great buy","Bought my daughter a new phone and and the quality of the pic is amazing",5,2019-11-12 17:27:00
"401","Awesome!","I was hesitant on upgrading but so glad I did! This camera is amazing! The video quality is on another level, unreal!",5,2019-10-04 17:43:00
"402","Love It","Absolutely love my iPhone Pro Max. It’s got a great screen size and the clarity of the images is fantastic.",5,2019-10-12 17:30:00
"403","Sells itself","What can I say-all the expectations are there, camera is beyond the best...",5,2019-11-08 16:20:00
"404","Great price","This was the first case I bought for my phone. Is is very stylish, sturdy yet light weight.",5,2019-10-25 21:25:00
"405","The best of the best","The best of the best, love the new camera up grade especially the low light option.",5,2019-11-01 17:46:00
"406","Perfect","Apple did it again, great phone and camera.  Plus water proof good add.",5,2019-11-11 22:16:00
"407","Best iPhone made to date","Best iPhone ever made to date get yours ASAP best battery life too in an iPhone too",5,2019-11-01 15:39:00
"408","Iphone 11 Pro Max","Iphone 11 Pro Max
Excellent phone, very good quality of pictures and tons of new features, love it.",5,2019-10-18 16:49:00
"409","Apple iPhone 11 pro max","By far the best iPhone I’ve owned.   The new camera on this phone sealed the deal with me.",5,2019-10-25 21:37:00
"410","The camera is worth the upgrade!","The camera on this phone is a major upgrade that is a definite selling point. I love the green color too!",5,2019-10-12 14:23:00
"411","Screen quality & camera are greatly improved!","I didn't think I needed to upgrade, but I am so glad I did.   The screen quality and camera are greatly improved.",5,2019-10-05 03:44:00
"412","Love it","Omg the pictures and this phone is the best. The pictures are so clear and crisp.",5,2019-11-01 17:43:00
"413","Incredible Battery & Performance with the most","Incredible Battery & Performance with the most advanced camera system, brilliant operating system, and multimedia device.",5,2019-09-27 18:18:00
"414","I love this camera","I am so excited about my new iPhone. I haven’t put it down since I bought it. The camera is off the chain",5,2019-10-11 16:15:00
"415","Outstanding Phone","Pictures on this phone are of superb quality. Battery life is much improved from previous iPhones.",5,2019-10-17 16:22:00
"416","Great phone","I’m just gonna say it’s awesome and super great yeeeiiii",5,2019-11-22 15:32:00
"417","Fantastic","I love that iPhone is a great purchase what I made the people from Best Buy was helpful a lo",5,2019-10-21 21:16:00
"418","Love the new iPhone!","The camera is great! Especially at night time! Seems a little more durable also",5,2019-11-01 18:20:00
"419","Great phone","I recently purchased this iPhone to replace my iPhone X and it’s great.",5,2019-11-08 15:20:00
"420","Great Phone","I like to eat An Apple and use an Apple as a phone!",5,2019-11-25 13:41:00
"421","Great phone","It takes the clearest pictures, and the battery does not have to be charged as often as phones I have had in the past.",5,2019-09-27 17:55:00
"422","IPhone 11 Pro Max","Obviously a great phone - and with a case a tight fit in my pocket.  Currently figuring out how to use newer features.",5,2019-09-27 15:24:00
"423","Awesome","I love it. The cameras are great. I really don’t need to buy a camera.",5,2019-11-08 17:38:00
"424","Great phone!","The cameras are everything I was hoping they would be!",5,2019-11-22 15:58:00
"425","Great phone.","Great phone and camera. Features are great and phone is easy to use.",5,2019-11-10 10:19:00
"426","Great phone, still a few glitches","Beautiful quality and camera quality is amazing, but still a few glitches every now and then... always what you get in new phones! Honestly think 3rd camera is pointless and not worth the extra $300. So I’d just stick with the iphone 11.",4,2019-10-25 18:08:00
"427","The 3 eyed","Whew! Amazing stuff, fulfill my needs. Handy and powerful phone, and battery lasted longer, awesome!",5,2019-10-12 20:47:00
"428","Great phone with 3 cameras","Very good phone and very loud ( which I loved ) . I am in love with IPhone 11 Pro Max",5,2019-10-25 18:19:00
"429","Phone is terrific","I recommend this phone if you’re in the market for an upgrade",5,2019-11-15 16:04:00
"430","iPhone","It is an iPhone and we are getting used to the phone.    We like iOS.",5,2019-11-08 15:35:00
"431","Iphone 11 max pro","It’s an Apple product so no complaints. Always a an amazing product.",5,2019-11-09 09:39:00
"432","Awesome phone!","I am in love with my new phone! The camera is the best if you’re into taking good pictures.",5,2019-10-19 15:42:00
"433","New phone, who this?","Awesome camera! Runs faster and the max is not too big. Great for Netflix and chill.",5,2019-10-25 15:54:00
"434","Standing o","The phone is amazing! The camera is astonishing! Last phone I had was 7plus and let me say the upgrade was worth it",5,2019-09-27 16:10:00
"435","GREAT PHONE","I LOVE MY NEW PHONE CAMERA IS GREAT THE COLOR LOOKS GOOD ON THE PHONE VERY HAPPY WITH THIS PHONE",5,2019-10-14 07:59:00
"436","Love my new phone","I upgraded from the iPhone X to the 11pro. The photos this phone takes are amazing!",5,2019-10-25 19:56:00
"437","Price is the only downfall.","Updated tech: check
Decent camera for regular photos and selfies: check
High def screen: check
Long battery life: check

Does what I need, almost can replace my iPad. But shouldn’t cost more than an iPad Pro",4,2019-11-09 02:23:00
"438","Amazing Camera Upgrade","The next step in iPhone evolution. Can’t wait to see what is in store for next year. The new camera features are amazing.",5,2019-09-21 17:00:00
"439","Love the phone","I love the phone, easy to use! Apple did well with this one! Great camera",5,2019-11-03 09:57:00
"440","Great phone awesome camera","Love love this phone.  The quality of the photos is amazing and rival almost all SLR's.  Highly recommend.",5,2019-10-04 15:55:00
"441","Great product","Camera is fantastic. I got the pro Max and it doesn’t seem as big as I thought it would be",5,2019-10-18 20:02:00
"442","Iphone 11 Pro Max rocks!","Best Iphone ever!  Cameras are amazing!  Love all the options!  Must have!",5,2019-11-01 21:00:00
"443","Love the camera!","Love the larger size and the camera.  Takes wide angle photos too.",5,2019-11-08 21:45:00
"444","Great phone for all around purpose","Amazing and works super fantastic couldn’t ask for anything better",5,2019-11-08 15:18:00
"445","Excellent phone","Great camera functions. Transferring old phone was much easier this time. Would definitely recommend this phone.",5,2019-09-27 16:34:00
"446","The camera is amazing!!!","Upgraded from an 8+ & I LOVE the phone. Not having a button was an adjustment, but the phone is amazing.",5,2019-10-04 15:30:00
"447","LOVE LOVE LOVE IT","if I had to do it all over again, I would have gotten just the 11 pro..was used to the size of my iPhone X, but the photos and especially the battery life and the bionic 13 chip is what sold me...no other phone comes close",4,2019-10-29 01:01:00
"448","Nice phone and camera","Have not had enough time to explore all the new features, especially the camera.",5,2019-10-25 08:27:00
"449","Much needed upgrade from my iPhone 6 plus","It’s was due time I needed to upgrade. The iPhone 11 pro max is a well rounded phone!!!",5,2019-10-18 20:47:00
"450","Has a great camera for a phone","Great phone, the camera is really good especially in the portrait mode!",5,2019-11-01 20:51:00
"451","Great color (green), love the camera","Great purchase, I love my new phone.
Battery lasts all day. Best purchase ever.",5,2019-10-25 16:17:00
"452","Love it","Love this phone, besides it taking forever for my backup to restore. Other than that I love it",5,2019-10-11 16:15:00
"453","Easy to use","I activated it myself from home. Everything was easy to transfer and get started using it.",5,2019-10-14 13:21:00
"454","great phone","my girls love these phones.great screen and awesome cameras.",5,2019-11-10 07:10:00
"455","Fantastic battery life!","Great phone.  Charge literally lasts all day. Very easy to use.",5,2019-11-07 13:26:00
"456","Obsessed","That camera is absolutely amazing, it’s super quick, holds charge and everything I hoped it would be",5,2019-10-04 15:31:00
"457","Love the camera","Love the phone! Best battery on a iPhone. Excellent camera.",5,2019-11-10 18:11:00
"458","iPhone 11 it’s awesome","iPhone 11 pro max it’s the best I love it big screen nice Technology",5,2019-11-02 14:34:00
"459","It is a very good phone excellent quality","It is a very good phone excellent quality the camera is great",5,2019-11-08 15:53:00
"460","Great phone. Easy to use.","Very happy with my new iPhone. It’s everything I thought it would be and some. Very helpful staff!",5,2019-10-05 17:41:00
"461","Awesome phone","This phone is amazing. It’s fast and works great. The camera works wonders and best phone overall",5,2019-10-06 01:28:00
"462","Great buy","I have had Samsung phones for years and this is my first Apple phone and I love it.",5,2019-10-18 20:05:00
"463","great camera and phone","excellent phone, no troubles, crystal clear display hi-definition, awesome clarity of the cameras",5,2019-10-05 07:23:00
"464","Great camera love the wide lens","Love the green color, wide lens and big screen 10/10. Battery life is amazing too.",5,2019-10-18 16:19:00
"465","Love the new phone!","The phone is perfect and so was the person that assisted me! She was amazing!!!!!!",5,2019-10-18 16:15:00
"466","Great","I love my iPhone ..it’s the best on the market and the picture quality is amazing",5,2019-10-18 19:47:00
"467","Great software very easy to be used with great cam","Very easy software, easily to be used, the camera is great with the new options",5,2019-10-20 09:15:00
"468","Takes good pics","Still trying to learn the phone since I just got it a few weeks ago.  A lot of issues with my order and had to go back to the store and completely redo the transaction. Stil dealing with AT&T over it. 

So far, so good. It works.",4,2019-10-18 17:00:00
"469","Very happy about this phone","The help we have to talk about the new iPhone and accessories was amazing",5,2019-10-25 20:46:00
"470","AWESOME PHONE","VERY HAPPY WITH PHONE CAMERA IS GREAT AND TO RECORD VIDEOS IS ONE OF A KIND I LOVE IT",5,2019-10-14 08:00:00
"471","No brainer","Love this phone, def best iPhone ever, even the last years version in the max!!!",5,2019-10-18 08:32:00
"472","Love apple phones","Enjoy the extra area on the screen. Wouldn’t use another android",5,2019-11-01 20:03:00
"473","One of the best phone’s","Very well engineered and user friendly and has fantastic camera.",5,2019-11-01 19:42:00
"474","Great phone","Awesome phone and the cameras are unbelievable. I do not regret this purchase.",5,2019-10-19 15:20:00
"475","Best iPhone","This phone was purchased for my son and he agrees that it is the very best one so far.",5,2019-10-11 19:57:00
"476","Amazing","Amazing! Went from a 7 plus to this and I’m very happy.  Just having to get used to no home button.",5,2019-09-29 12:15:00
"477","Amazing","Amazing! Went from a 7 plus to this and I’m very happy.  Just having to get used to no home button.",5,2019-09-29 12:14:00
"478","Love my iPhones","I've had some many that I've lost count. I love the color, but BE CAREFUL. Shattered area around the camera after 3 days",4,2019-12-20 16:09:00
"479","Color is gorgeous","Color is awesome more of a rose gold in my option.",5,2019-11-13 16:53:00
"480","Great buy","My son wanted the best phone available and he picked this one and he loves it.",5,2019-10-18 20:10:00
"481","Best of the best","Excellent quality and capacity, perfect for me. 5 start",5,2019-11-08 16:27:00
"482","Great","Best phone I’ve ever had. The photo quality is amazing.",5,2019-11-08 15:57:00
"483","Best Smartphone on the Market!!","The iPhone 11 Pro Max is the best Smartphone on the Market!! The midnight green color looks amazing!",5,2019-09-27 15:20:00
"484","Great phone","This is a good phone to have if you haven’t upgraded your iPhone in awhile. Easy to use and set up.",5,2019-09-27 17:35:00
"485","I love it","Camera is awesome I love the phone I’m coming from an iPhone 7 so it’s a big upgrade",5,2019-10-11 15:15:00
"486","Best iPhone yet!!!","Great battery life abs the feel of the phone is amazing. It’s definitely the best iPhone I’ve had.",5,2019-09-28 08:10:00
"487","best phone ive ever had","the camera alone is worth it, its amazing. This is THE phone to get.",5,2019-10-26 08:22:00
"488","Great phone with all the new features for anyone.","Apple has done it again. Screen is exceptional and the new camera system is very versatile.",5,2019-10-04 15:29:00
"489","I like this better than my Note9","I like this better than my Note 9 but I do miss some features on the Note9.",5,2019-10-19 14:46:00
"490","Awesome new phone","Not a ton of new features - except the camera - which is a huge improvement.",5,2019-10-18 15:45:00
"491","11 Pro Max","IPhone 11 Pro Max 256 GB perfect size cristallclear pictures I never so so a great picture Quality",5,2019-09-27 17:04:00
"492","Best iphone so far","The camera definitely beats the other iphones. Coming from the iphone 8 plus I have no regrets.",5,2019-09-30 12:37:00
"493","Excellent Phone","Camera for the win. Best iPhone yet. Highly recommended.",5,2019-11-05 23:23:00
"494","Expensive but good upgrade.","Upgraded from iPhone X. Like the larger size and cam.",5,2019-11-08 15:30:00
"495","Amazing photos and sturdy phone","Great phone, very sturdy and excellent camera to take amazing photos",5,2019-10-25 15:35:00
"496","High quality! A must have phone.","Excellent iPhone. I’m very impressed with the built quality of this phone. Can’t wait for the iPhone 12 next year. Hope it’s more water resistant, that’s why I gave it a 4 stars. Video and picture quality Is sick. Hands down the best iPhone ever built.",4,2019-09-29 22:10:00
"497","Love my phone","Loving the new phone....all the new features and the camera are excellent",5,2019-10-20 19:32:00
"498","Great buy","Yes, it’s worth the money! I upgraded from a IPhone 6s and couldn’t be happier",5,2019-10-15 15:59:00
"499","Love it","Not much different from the last max but the camera is pretty good",5,2019-10-26 15:10:00
"500","Best night vision camera","Good battery life and best camera till date all the phones i used.",5,2019-10-26 14:16:00
"501","Perfect","Great upgrade and beautiful color. The camera is amazing, you won’t regret this purchase.",5,2019-10-04 15:22:00
"502","Great phone!","Very good upgrade from my iPhone 7. The new cameras are really good.",5,2019-10-24 10:50:00
"503","Great iPhone","I have only had this iPhone 11 pro max for 2 weeks 
and so far love everything about it!",5,2019-10-04 18:22:00
"504","The best yet","This phone is the best yet it stands out and the battery is like no other",5,2019-10-18 15:52:00
"505","iPhone 11 Pro Max","I waited a long time to upgrade and finally a phone that has all the features I was waiting for",5,2019-09-27 15:13:00
"506","Good phone","This is the best iPhone that ever came out. Very impressed",5,2019-11-01 16:56:00
"507","Great!","Faster, great size, the camera! Omg the camera is picture perfect",5,2019-10-25 17:14:00
"508","Sharp pictures!","Image is very sharp. The pictures are super clear.",5,2019-11-08 15:37:00
"509","Excellent phone.  New king!","Excellent phone.  New king!  Takes the best photos and has the best features!",5,2019-10-13 22:04:00
"510","Great phone","Great phone that takes excellent pictures and big screen as well",5,2019-10-25 22:19:00
"511","Awesome phone!","Great phone. Enjoy the durability and larger screen size. Camera takes great portrait photos.",5,2019-09-27 19:57:00
"512","Great phone.","Great phone over all. Great camera, awesome picture quality.",5,2019-10-29 06:16:00
"513","Great phone","Best Buy is the easiest place to get a phone fast easy and professional",5,2019-10-18 18:51:00
"514","High preformance","Great value that what you paid 
A lot of more function on iOS and easy to used it than before",5,2019-09-27 16:00:00
"515","Five star for battery life","The only thing that I like about the new Iphone 11 pro max is the battery life",5,2019-10-11 17:29:00
"516","Great phone","Excellent product as expected from Apple. Great quality.",5,2019-11-01 15:36:00
"517","Great phone","Great phone ,easy to maneuver, would recommend the smaller version but I’m happy at this one",5,2019-09-28 03:06:00
"518","Really like this phone","Bought this as a gift for my son. He said he loves it. I recommend this phone as a purchase.",5,2019-09-27 19:02:00
"519","Wife is smitten","Wife loves this phone, she's wanted a ""plus"" size phone from her X. She loves it, great gift",5,2019-09-27 15:21:00
"520","Best Yet!","Features, features, features!  This really is a ""smart"" phone!",5,2019-10-25 16:04:00
"521","Awesome Camera","I loved loved the quality of the camera just really loved it over all",5,2019-10-18 20:07:00
"522","Excellent phone","Love phone. Many many new features. Great camera. Easy to use",5,2019-10-26 08:43:00
"523","Great phone","I’ve been using this phone for 2 weeks and it’s the best phone I’ve had!!!!!",5,2019-10-11 18:56:00
"524","Beautiful phone","The cameras are great! The white color is like a pearl white.",5,2019-10-25 15:36:00
"525","Great buy","My wife wanted the best iPhone and picked this one and she loves it.",5,2019-10-18 20:12:00
"526","Super fast","This phone is way better than my old 8 plus. The cameras are amazing!",5,2019-10-17 18:46:00
"527","Love it","I love this phone. I would recommend it to anyone. It is a easy to use.",5,2019-10-15 20:23:00
"528","Great phone!!!","I absolutely love the speed of this phone and the camera is amazing!",5,2019-10-18 16:45:00
"529","iPhone 11 Pro Max","This product is truly amazing I would recommend it to any tech lover",5,2019-10-18 15:43:00
"530","Great phone","Got this as an upgrade and really like it so far. Still learning to use some of the new features.",4,2019-12-27 15:25:00
"531","Everything and more","Long time apple buyer and this phone is better than I imagined it would be!",5,2019-10-11 17:18:00
"532","Wonderful pictures","Nice unit but expensive and once you learn how to use it, It’s really great",5,2019-10-11 16:08:00
"533","Best iPhone to date","Great camera, fast, battery life excellent.  Price is steep but you get what you pay for.",5,2019-09-27 18:57:00
"534","Really Nice Phine","This is the best I Phone on the Market so far, The battery life will surprise you",5,2019-10-05 13:22:00
"535","Super exelent","Recommended I switch from iPhone XS Max and is best iPhone and camera ever",5,2019-10-11 15:11:00
"536","IPhone Pro Max","So excited about all of the features on my new iPhone 11 Pro Max!  Cameras are amazing!!",5,2019-09-27 19:11:00
"537","Great phone","Quick easy and smooth pick up. Friendly staff. Clean environment.",5,2019-10-19 21:10:00
"538","Great product as always","Love the camera! The photos are amazing!

Apple never disappoints.",5,2019-10-18 16:04:00
"539","Photos and Battery life","The photos and battery life are unbelievable.  I would definitely recommend this iPhone!",5,2019-09-26 20:02:00
"540","The best iPhone camera yet...","The actual phone is the same as the iPhone XS Max. But the camera is out of this world.",5,2019-09-27 15:32:00
"541","Works as advertised","Love the midnight green color. The camera is great!",5,2019-11-01 16:14:00
"542","Awesome phone","This phone is wonderful and has many great features",5,2019-11-01 16:13:00
"543","Best iPhone ever","The camera alone is worth getting this phone !!!!!!",5,2019-11-01 15:30:00
"544","Love it!","The camera and the HD of the phone itself is great!",5,2019-11-01 15:18:00
"545","Great phone for all types of people!","Easy to setup, easy to use, such an awesome phone!",5,2019-11-02 13:32:00
"546","Great","I can't complain. So far everything works as advertised.",5,2019-10-27 11:13:00
"547","Great Addition","I can't complain. So far everything works as advertised.",5,2019-10-27 11:12:00
"548","great phone","great phone its faster the battery last way longer and looks good",5,2019-10-18 16:14:00
"549","Best iPhone ever","This is the bestest iPhone ever... loved the size... excellent camera quality...",5,2019-10-03 22:43:00
"550","Best phone ever","Love the new phone the camera's on this phone are amazing",5,2019-10-25 17:21:00
"551","It’s an iPhone.","Went from 7 plus to this. It was time to upgrade. Just wish it was 5G ready.",5,2019-10-06 16:07:00
"552","Excellent pictures from camera","Love all the iPhones I have owned but this iPhone pro max is beyond wonderful",5,2019-10-04 18:05:00
"553","iPhone 11pro max","Went from iPhone 7+  to iPhone 11pro max love it great buy thank you Best Buy",5,2019-10-04 16:07:00
"554","Great phone!","Battery life is incredible!  Camera is amazing in the dark and the .5 zoom is great!",5,2019-09-27 15:39:00
"555","Love the new IPhone 11 pro max","Love the camera and the size. Everything is bright and snappy. Definitely a good upgrade.",5,2019-09-22 14:11:00
"556","Wonderful phone","It was time to upgrade from my iPhone 7 and I am not disappointed: excellent camera; fast processor; long (long!) battery life; easy to use. The Pro Max is large and a little heavy, as I knew it would be, but it is also easier to type and it is nice to have the bigger screen and the telephoto lens. Best Buy service was good: at my door two days after ordering it, as opposed to 3 weeks from Apple. I have only had it for a week, but I’ve owned iPhones since the original one, and I know a great phone when I have one.",5,2019-10-12 15:49:00
"557","Perfect phone","Perfect phone love it and i will recomend to my friends",5,2019-10-25 17:03:00
"558","Awesome","Absolutely love this phone. Camera is fantastic. Definitely recommend",5,2019-10-11 22:24:00
"559","Amazing","This phone is simply amazing. It's the best iPhone yet!",5,2019-10-25 15:36:00
"560","Great phone overall.","I love everything about this phone. The quality of photos is amazing.",5,2019-10-11 15:50:00
"561","Great phone and camera","Great I love it the pictures are amazing on this phone",5,2019-10-25 22:18:00
"562","Great phone!","I love my phone! It looks amazing and the pictures look great.",5,2019-10-17 22:12:00
"563","GOTTA HAVE IT!’","ALWAYS HAD AN IPHONE ALWAYS WILL PROCEED TO KEEP GETTING THE NEW ONES!!",5,2019-10-09 00:22:00
"564","Love it","Wide angle camera is amazing. Battery is a lot better.",5,2019-10-25 17:30:00
"565","Great phone","I upgraded from the 8 plus to this phone. This takes great pictures.",5,2019-10-11 19:15:00
"566","Great I phone.","This I phone takes amazing pictures. Battery is long lasting.",5,2019-10-18 16:55:00
"567","Best phone ever","Great battery, amazing visuals, and an outstanding camera trio",5,2019-10-17 16:30:00
"568","Love the camera!","Loving my new iPhone 11 pro max in silver. It has a great look. Camera is awesome!",5,2019-09-27 16:34:00
"569","Great camera!","Amazing picture and video quality. Sound is way better than previous models",5,2019-10-04 15:56:00
"570","Amazing phone!","Possibly the best tech purchase I’ve made this year!",5,2019-10-27 08:24:00
"571","Surprise","I bought my mom the new iPhone as an early birthday gift and she loves!!!",5,2019-10-06 09:06:00
"572","Great camera for beginners","A great iPhone with great features and easy to use",5,2019-10-28 17:34:00
"573","Great phone","Best iPhone ever !!! I love the long battery life!!!!",5,2019-10-25 18:12:00
"574","Great Camera Options","This is by far the best camera ever on a cell phone you will not be disappointed.",5,2019-09-27 21:59:00
"575","Love this phone","Camera is amazing, price is ridiculous but i still bought it",5,2019-10-18 17:55:00
"576","Amazing","Always love Apple products. This one is an excellent buy as always!",5,2019-10-11 15:11:00
"577","I like it but wish I waited for a few updates","It freezes up on the screen and I’ve never had that issue before, but I’ve never bought a phone the same month it came out. 
Also, the volume is not very high either. My 8 plus was much higher volume. When I put someone on speaker it is harder to heard them. 
I would only recommend this to a friend once these items have been upgraded and fixed.",3,2019-10-25 15:48:00
"578","Excellent","Great shopping with Best Buy  It takes out awesome pictures",5,2019-10-18 17:32:00
"579","Love the phone so far!!","So far the phone is everything I expected and more!!",5,2019-10-25 15:20:00
"580","Love it","The cameras are great guess that was the whole idea right..",5,2019-10-18 16:12:00
"581","Amazing phone","amazing device, awesome cameras, great quality, blows android out of the water!",5,2019-09-28 12:20:00
"582","Great phone","Excellent camera, easy to use and not too big. Love it!!!",5,2019-10-20 01:30:00
"583","Camera","The camera is on top of its class! Battery is amazing",5,2019-10-23 22:05:00
"584","Beautiful photos","Love this phone great photos love how you get an option with the cameras",5,2019-10-04 19:33:00
"585","What a great phone","By far the best IPhone to-date. Would recommend the upgrade if available",5,2019-10-04 17:13:00
"586","what amazing pictures","Awesome phone, fantastic camera very user friendly.",5,2019-10-25 15:51:00
"587","Great phone!!","Great Phone for the price!! Would recommend for Nyone needing to upgrade",5,2019-10-04 15:22:00
"588","Great phone","Great phone. Will recommend this to anyone. User friendly",5,2019-10-19 14:28:00
"589","Midnight green is beautiful!","I had to upgrade just for the color & longer battery life. Highly recommend.",5,2019-09-30 10:42:00
"590","Wow","I love my new phone! It is easy to use and the cameras are cool!",5,2019-10-12 09:57:00
"591","Great camera for beginners","This is the best I phone I have ever owned and I've had them all",5,2019-10-11 15:25:00
"592","4","Excellent camera love it, the new phone is amazing",5,2019-10-25 15:34:00
"593","Love Iphone","The new camera is awesome. Great product. Super fast",5,2019-10-23 07:07:00
"594","The best phone never had","Camera working very prefect great a lot more function and easy to edit photos",5,2019-09-27 15:58:00
"595","Like it","Good product and takes really good pictures and a lot of new features!",5,2019-10-04 16:11:00
"596","Best iPhone","I would recommend this 11 pro to anyone .. awesome phone",5,2019-10-18 18:05:00
"597","I love my phone!","I love my phone! It’s easy to use and takes great pictures!",5,2019-10-15 16:28:00
"598","Love my phone","I love my phone! It’s easy to use and takes great pictures!",5,2019-10-15 16:27:00
"599","Awesome Phone","The improvements to the camera is well worth the purchase",5,2019-10-17 16:26:00
"600","OMG!!","I love this phone. It has brought me great satisfaction ever since I got it.",5,2019-09-27 21:17:00
"601","dope","great great great great phone, amazing camera and sleek design",5,2019-10-12 01:48:00
"602","Battery is awesome","So far loving the camera so far. Battery life is great!",5,2019-10-18 20:51:00
"603","Love the camera","Great phone, the worker transferred all my info for me.",5,2019-10-18 16:27:00
"604","Nice camera updates!!!","Really enjoying the wider selfies and photos. Dark mode is awesome as well.",5,2019-09-27 17:07:00
"605","iPhone 11 Pro Max","Awesome phone. Display is very good, especially the dark mode for at night.",5,2019-09-27 15:12:00
"606","Awesome phone","Apple never disappoints me! Worth every penny! Keep up the good work",5,2019-10-04 16:29:00
"607","Love the camera","I love my new IPhone 11 Max Pro. The camera on it is amazing.",5,2019-10-11 15:57:00
"608","Love the new iPhone 11","This has been the best iPhone from apple. The Max Pro 11 is the best phone",5,2019-09-28 08:12:00
"609","Best iPhone yet","I love this iPhone the battery last all day and faster",5,2019-10-18 16:33:00
"610","In love with this phone","The camera is amazing love everything about this phone",5,2019-10-18 15:28:00
"611","Great Camera!","Very nice upgrade from iPhone 7! The camera is amazing!",5,2019-10-17 09:01:00
"612","Apple fan","Easy to use and great camera, battery life is amazing",5,2019-10-19 08:33:00
"613","My wife got a new phone!","My wife loves Apple and she loves this new phone too.",5,2019-10-18 06:59:00
"614","Bette than my 8","Love overall quality of the camera. Much better than the iPhone 8.",5,2019-10-04 15:31:00
"615","Take great pictures","Takes great pictures. Love my new iPhone 11 max pro.",5,2019-10-18 22:50:00
"616","Max","Still waiting on my phone to arrive. Hope to pick up today.",5,2019-10-11 16:56:00
"617","Very good service","Good all around. I would highly recommend to others as well",5,2019-10-11 15:44:00
"618","11 Pro Maxx","Love the new iPhone!!!! Definitely the camera and all the new features.",5,2019-09-29 07:15:00
"619","Awesome phone but, pricey.","Love the new iPhone 11 max 256gb. The oled screen looks great and I love the 3 cameras. They take wonderful pictures. The only reason for 4 stars is because of the price. They are getting very pricey.",4,2019-10-07 20:13:00
"620","easy to use camera","love my new iphone 11 pro max best of all the camera",5,2019-10-18 08:01:00
"621","NICE PHONE, STILL A LIKE QUIRKY","No real big issues, but some minor ones. Couldn't unforward the phone for a while and now I have no forwarded icon at the top. More of a software issue.",4,2019-11-08 15:49:00
"622","iphone11 max","the order was easy to do and pick up.. i would order again",5,2019-10-11 15:12:00
"623","Great camera","Love the camera pic quality. Takes great pics. Wow",5,2019-10-19 10:53:00
"624","Best Iphone for me!","It has the best camera, Battery life and it charges really fast!",5,2019-10-04 21:22:00
"625","Very sleek, the green is very dark in color","I just got this phone and I am very happy with it so far.  Love the camera!",5,2019-09-23 09:04:00
"626","Great camera","To hi priced....make it with a place for a tether and waterproof",5,2019-10-04 16:23:00
"627","Perfect!","Perfect In every aspect! Gorgeous and sleek, for sure!",5,2019-10-14 12:18:00
"628","Greatest camera","Beautifull iPhone  , Best camera   Absoluttly recomended",5,2019-10-12 06:35:00
"629","Great Phone!","The camera on the new iPhone 11 Pro Max takes wonderful photos!",5,2019-10-04 20:22:00
"630","Love it","Apple has done a great job with this one.i love it",5,2019-10-17 20:01:00
"631","Great phone","Phone is fast! Great camera! Love the dark mode!!!",5,2019-10-17 16:37:00
"632","So far so good","I don’t know if this phone is worth it yet. It’s ridiculously expensive, but the bigger screen and processing speed are nice. I only got it because my old phone was way out of date. I wouldn’t jump from the 10 to this phone, but would if I was on the 6.",3,2019-10-04 15:30:00
"633","Great","Great phone, features and color as always apple always amazing me",5,2019-10-01 22:38:00
"634","Great phone, amazing camera","Great phone, taking pictures specially in the dark is amazing.",5,2019-10-04 17:29:00
"635","Impressive!","Fastest and best iPhone yet!  Really impressed with the speed, and camera!",5,2019-09-21 21:56:00
"636","Love the new iPhone","Purchased a few days after launch. Shipped in no time at all.",5,2019-10-05 11:47:00
"637","Camera is amazing","Camera is amazing, Apple has outdone  themselves  again",5,2019-10-11 15:42:00
"638","Great quickness","Very happy with the 11 S Max performance, great visuals",5,2019-10-11 15:41:00
"639","Great camera newfeatures","Excellent phone.  Great features.  Camera is fantastic",5,2019-10-12 09:51:00
"640","Really great camera!","Love the new Max! The size of screen and camera quality is awesome!!",5,2019-09-27 15:28:00
"641","Great camera","Great phone. Easy to use.  Nice camera. Will buy again.",5,2019-10-10 07:09:00
"642","Nice camera","Awesome camera. Especially when using the portrait option.",5,2019-10-06 18:08:00
"643","Great phone","I bought this phone for my oldest son, he really enjoys it.",5,2019-10-04 16:08:00
"644","Love it","I Love everything about it. Best one yet. Wonderful",5,2019-10-12 10:52:00
"645","Great iphone","Takes awesome pictures. Going to buy my wife one. Worth the money",5,2019-09-27 16:12:00
"646","I love it","It’s a very good phone I had many but this takes the crown",5,2019-10-04 20:10:00
"647","Great phone","It’s definitely a big step up from the iPhone X. I love it",5,2019-10-04 16:00:00
"648","Great Screen and battery","The best battery life on an iphone i have ever experienced",5,2019-10-04 15:24:00
"649","Great phone","A lot more great features on this phone, it’s very easy to use.",5,2019-09-29 07:08:00
"650","Awesome Phone","This is by far the best I phone so far to hit the market.",5,2019-10-05 13:24:00
"651","Great phone!","Great camera! Great phone
Easy to use.
Good quality",5,2019-10-11 16:39:00
